AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,LIMITED ENGLISH PROFICIENT,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR,HOMELESS,IN FOSTER CARE,NOT HOMELESS,NOT IN FOSTER CARE,PARENT NOT IN ARMED FORCES,PARENT IN ARMED FORCES
342600011566,0.0,24.32,50.19,59.97,49.16,0.77,78.76,14.93,0.0,50.84,0.0,0.0,40.03,0.0,0.0,21.24,3.47,94.4,QUEENS HIGH SCHOOL OF TEACHING,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
342700010314,0.0,26.75,39.49,66.88,47.77,0.0,85.35,27.39,0.0,52.23,0.0,0.0,33.12,0.0,0.0,14.65,0.0,77.39,EPIC HIGH SCHOOL SOUTH,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
342700010323,0.0,14.08,22.3,54.93,56.81,0.0,65.26,16.2,0.0,43.19,0.0,0.0,45.07,0.0,0.0,6.34,35.68,100.0,SCHOLAR'S ACADEMY,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
342700011260,0.0,0.0,53.54,76.77,45.45,0.0,78.79,0.0,18.52,54.55,0.0,0.0,23.23,81.48,0.0,21.21,0.0,51.52,FREDERICK DOUGLAS ACADEMY VI HIGH SCHOOL,34,QUEENS,2019,10.44,0.0,89.56,0.0,0.0,0.0
342700011261,1.27,7.12,69.72,66.16,45.04,0.0,89.06,16.79,0.0,54.96,0.0,0.0,33.84,0.0,0.0,10.94,0.0,47.2,VOYAGES PREP-SOUTH QUEENS,34,QUEENS,2019,6.87,0.0,93.13,0.0,0.0,0.0
342700011262,0.0,1.96,45.81,69.55,50.56,0.0,86.03,29.61,0.0,49.44,0.0,0.0,30.45,0.0,0.0,13.97,15.08,95.25,CHANNEL VIEW SCHOOL FOR RESEARCH,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
342700011302,0.0,1.54,40.31,70.15,38.15,1.54,87.08,50.77,27.08,61.85,0.0,0.0,29.85,72.92,0.0,12.92,0.0,82.62,QUEENS HIGH SCHOOL FOR INFORMATION AND RESEARCH,34,QUEENS,2019,5.85,0.0,94.15,0.0,0.0,0.0
342700011308,3.4,29.02,5.9,77.1,55.78,3.4,84.13,39.23,0.0,44.22,0.0,0.0,22.9,0.0,0.0,15.87,18.37,95.69,ROBERT H GODDARD HIGH SCHOOL FOR COMM ARTS 7 & TECHNOLOGY,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
342700011309,0.0,4.97,42.38,76.82,55.63,2.32,85.43,43.71,7.28,44.37,0.0,0.0,23.18,63.91,0.0,14.57,0.0,75.33,ACADEY OF MEDICAL TECHNOLOGY - A COLLEGE BOARD SCHOOL,34,QUEENS,2019,1.66,0.0,35.76,0.0,0.0,0.0
342700011324,0.0,2.01,40.56,84.34,39.76,0.0,76.71,35.34,6.02,60.24,0.0,3.61,15.66,67.47,0.0,23.29,11.65,76.51,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAINABILITY,34,QUEENS,2019,5.62,0.0,67.87,0.0,0.0,0.0
342700011334,0.0,20.0,20.53,73.68,46.84,0.0,88.42,42.11,4.21,53.16,0.0,5.26,26.32,42.63,0.0,11.58,3.16,83.68,EPIC HIGH SCHOOL - NORTH,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
342700011351,0.0,2.92,51.25,73.75,49.17,0.0,79.17,35.0,4.58,50.83,0.0,2.5,26.25,61.67,0.0,20.83,0.0,70.0,ROCKAWAY COLLEGIATE HIGH SCHOOL,34,QUEENS,2019,4.58,0.0,61.67,0.0,0.0,0.0
342700011400,1.85,5.56,72.22,76.3,41.11,0.0,82.22,12.22,2.22,58.89,0.0,0.0,23.7,42.22,0.0,17.78,0.0,75.19,AUGUST MARTIN HIGH SCHOOL,34,QUEENS,2019,10.0,0.0,90.0,0.0,0.0,0.0
342700011475,2.22,33.85,11.82,79.38,40.56,8.19,86.37,47.08,19.34,59.44,0.0,0.0,20.62,80.66,0.0,13.63,1.48,70.99,RICHMOND HILL HIGH SCHOOL,34,QUEENS,2019,5.71,0.0,94.29,0.0,0.0,0.0
342700011480,3.96,37.37,21.12,73.55,43.25,7.14,85.72,33.23,13.38,56.75,0.0,0.48,26.45,86.62,0.0,14.28,1.26,78.43,JOHN ADAMS HIGH SCHOOL,34,QUEENS,2019,8.16,0.0,91.84,0.0,0.0,0.0
342700011650,0.97,32.64,6.78,66.8,34.3,0.0,87.69,33.47,0.0,65.7,0.0,7.47,33.2,0.0,0.0,12.31,13.28,97.65,"HIGH SCH-CONSTRUCTION, TRADES, ENGINEERING & ARCHITECTURE",34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
342700861054,0.0,0.0,65.49,76.99,46.9,0.0,78.76,21.24,0.0,53.1,0.0,0.0,23.01,0.0,0.0,21.24,0.0,80.53,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENC,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
342800011167,0.0,13.21,18.87,61.95,48.11,0.0,81.13,38.05,0.0,51.89,0.0,0.0,38.05,0.0,0.0,18.87,19.5,97.01,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,34,QUEENS,2019,2.2,0.0,31.76,0.0,0.0,0.0
342800011284,0.0,36.11,47.62,65.87,55.16,0.0,62.7,3.17,0.0,44.84,0.0,0.0,34.13,0.0,0.0,5.16,0.0,98.41,YORK EARLY COLLEGE ACADEMY,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
342800011310,0.0,31.76,48.11,80.19,51.26,5.97,85.22,12.89,7.86,48.74,0.0,0.0,19.81,92.14,0.0,14.78,0.0,86.79,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,34,QUEENS,2019,5.35,0.0,94.65,0.0,0.0,0.0
342800011325,0.0,25.23,40.5,76.95,54.21,7.79,85.36,24.92,4.05,45.79,0.0,0.0,23.05,64.8,0.0,14.64,1.87,89.41,HILLSIDE ARTS AND LETTERS ACADEMY,34,QUEENS,2019,5.61,0.0,94.39,0.0,0.0,0.0
342800011328,4.23,24.17,36.56,83.08,53.78,4.83,82.18,25.08,9.37,46.22,0.0,1.81,16.92,90.63,0.0,17.82,3.02,92.75,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,34,QUEENS,2019,6.95,0.0,93.05,0.0,0.0,0.0
342800011338,6.29,10.26,50.0,83.11,46.03,0.0,88.41,26.16,4.3,53.97,0.0,0.0,16.89,54.3,0.0,11.59,4.97,30.79,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,34,QUEENS,2019,4.3,0.0,65.56,0.0,0.0,0.0
342800011350,0.0,43.75,40.5,73.25,55.5,7.75,88.75,9.25,4.25,44.5,0.0,0.0,26.75,95.75,0.0,11.25,0.0,88.0,JAMAICA GATEWAY TO THE SCIENCES,34,QUEENS,2019,5.75,0.0,62.75,0.0,0.0,0.0
342800011440,0.95,25.19,8.74,72.16,51.3,6.26,87.78,33.63,3.22,48.7,0.0,2.47,27.84,96.78,0.0,12.22,29.02,90.55,FOREST HILLS HIGH SCHOOL,34,QUEENS,2019,2.98,0.0,97.02,0.0,0.0,0.0
342800011505,2.44,31.44,28.3,79.91,52.79,7.2,90.04,31.92,11.55,47.21,0.0,0.24,20.09,88.45,0.0,9.96,4.27,78.02,HILLCREST HIGH SCHOOL,34,QUEENS,2019,3.29,0.0,96.71,0.0,0.0,0.0
342800011620,2.06,47.44,20.47,77.48,35.15,1.86,89.77,22.33,0.33,64.85,0.0,0.0,22.52,32.69,0.0,10.23,4.85,92.96,THOMAS A EDISON CAREER AND TECHNICAL HIGH SCHOOL,34,QUEENS,2019,2.26,0.0,97.74,0.0,0.0,0.0
342800011680,2.3,43.61,36.72,59.34,59.34,0.0,91.8,10.82,0.0,40.66,0.0,0.0,40.66,0.0,0.0,8.2,1.97,96.89,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
342800011686,0.0,10.43,0.94,60.43,47.99,3.88,86.63,44.79,0.0,52.01,0.0,0.0,39.57,0.0,0.0,13.37,39.57,90.57,QUEENS METROPOLITAN HIGH SCHOOL,34,QUEENS,2019,1.74,0.0,63.37,0.0,0.0,0.0
342800011687,0.0,78.64,2.37,59.64,42.14,0.0,0.0,5.93,0.0,57.86,0.0,0.0,40.36,0.0,0.0,0.0,7.42,99.55,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
342800011690,0.0,11.95,62.68,67.35,46.65,0.0,83.67,20.12,0.0,53.35,0.0,0.0,32.65,0.0,0.0,16.33,0.0,85.13,HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY,34,QUEENS,2019,1.46,0.0,30.32,0.0,0.0,0.0
342800011896,0.0,28.51,51.49,66.38,0.0,0.0,83.83,11.49,0.0,0.0,0.0,0.0,33.62,0.0,0.0,16.17,0.0,98.51,YOUNG WOMEN'S LEADERSHIP SCHOOL OF QUEENS,34,QUEENS,2019,2.13,0.0,30.21,0.0,0.0,0.0
342900011243,2.05,6.51,75.34,57.53,67.12,3.42,89.04,9.59,0.0,32.88,0.0,0.0,8.22,0.0,0.0,10.96,0.0,92.29,INSTITUTE FOR HEALTH PROFESSIONALS AT CAMBRIA HEIGHTS,34,QUEENS,2019,4.79,0.0,68.49,0.0,0.0,0.0
342900011248,0.0,1.82,83.59,73.56,50.15,0.0,82.67,7.9,1.82,49.85,0.0,0.0,26.44,35.56,0.0,17.33,0.0,78.88,QUEENS PREPARATORY ACADEMY,34,QUEENS,2019,9.42,0.0,90.58,0.0,0.0,0.0
342900011259,0.0,0.0,88.45,70.92,47.81,0.0,86.45,2.39,1.99,52.19,0.0,0.0,29.08,33.47,0.0,13.55,0.0,80.88,PATHWAYS COLLEGE PREPARATORY SCHOOL,34,QUEENS,2019,4.38,0.0,60.96,0.0,0.0,0.0
342900011265,0.0,1.35,85.41,75.95,48.65,0.0,87.57,7.03,1.89,51.35,0.0,0.0,24.05,31.62,0.0,12.43,0.0,85.54,EXCELSIOR PREPARATORTY HIGH SCHOOL,34,QUEENS,2019,3.78,0.0,63.78,0.0,0.0,0.0
342900011272,0.0,0.0,81.45,76.61,50.0,0.0,85.75,9.68,1.88,50.0,0.0,0.0,23.39,35.48,0.0,14.25,0.0,80.51,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIENCES,34,QUEENS,2019,6.45,0.0,93.55,0.0,0.0,0.0
342900011283,0.0,0.0,88.1,75.17,60.54,0.0,88.44,2.38,0.0,39.46,0.0,0.0,24.83,0.0,0.0,11.56,0.0,91.67,PREPARATORY ACADEMY FOR WRITERS,34,QUEENS,2019,1.7,0.0,27.89,0.0,0.0,0.0
342900011313,0.0,13.44,67.2,88.17,41.94,2.69,82.8,8.6,7.53,58.06,0.0,0.0,11.83,92.47,0.0,17.2,0.0,86.02,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE AND INFORMATION TE,34,QUEENS,2019,3.76,0.0,44.62,0.0,0.0,0.0
342900011326,0.0,10.95,75.18,69.34,51.46,1.82,81.75,6.57,0.0,48.54,0.0,0.0,30.66,0.0,0.0,18.25,0.0,87.59,CAMBRIA HEIGHTS ACADEMY,34,QUEENS,2019,1.82,0.0,33.94,0.0,0.0,0.0
342900011327,0.0,0.0,56.97,58.79,0.0,0.0,75.76,0.0,0.0,0.0,0.0,0.0,41.21,0.0,0.0,24.24,0.0,91.82,EAGLE ACADEMY FOR YOUNG MEN III,34,QUEENS,2019,3.03,0.0,32.12,0.0,0.0,0.0
342900011492,0.0,6.13,70.97,75.16,39.68,2.58,86.77,12.58,1.61,60.32,0.0,1.94,24.84,34.19,0.0,13.23,0.0,78.23,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNET HS",34,QUEENS,2019,7.1,0.0,92.9,0.0,0.0,0.0
342900011498,0.0,4.3,80.23,83.38,58.74,1.72,83.09,10.6,2.01,41.26,0.0,0.0,16.62,32.66,0.0,16.91,0.0,81.52,HUMANITIES AND THE ARTS MAGNET HIGH SCHOOL,34,QUEENS,2019,5.44,0.0,94.56,0.0,0.0,0.0
343000011258,0.0,21.7,2.52,72.33,22.64,0.0,82.7,46.54,0.0,77.36,0.0,4.09,27.67,0.0,0.0,17.3,15.72,92.61,ENERGY TECH HIGH SCHOOL,34,QUEENS,2019,1.57,0.0,32.39,0.0,0.0,0.0
343000011286,0.0,37.77,0.0,81.55,0.0,5.58,60.94,38.63,0.0,0.0,0.0,0.0,18.45,0.0,0.0,7.3,0.0,98.71,YOUNG WOMENS LEADERSHIP SCHOOL,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
343000011301,0.0,2.76,16.33,51.51,50.75,1.76,79.65,51.26,0.0,49.25,0.0,2.51,48.49,0.0,0.0,20.35,20.6,98.87,ACADEMY FOR CAREERS IN TELEVISION AND FILM,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
343000011445,0.32,28.83,6.47,80.18,46.0,9.33,86.8,46.9,12.77,54.0,0.0,0.37,19.82,87.23,0.0,13.2,16.27,75.86,WILLIAM CULLEN BRYANT HIGH SCHOOL,34,QUEENS,2019,5.19,0.0,94.81,0.0,0.0,0.0
343000011450,0.45,16.78,12.17,79.06,48.98,7.41,83.67,61.3,9.22,51.02,0.0,0.45,20.94,90.78,0.0,16.33,7.79,76.42,LONG ISLAND CITY HIGH SCHOOL,34,QUEENS,2019,5.29,0.0,94.71,0.0,0.0,0.0
343000011501,0.0,0.0,13.71,40.81,68.85,0.0,88.79,37.07,0.0,31.15,0.0,0.0,59.19,0.0,0.0,11.21,36.6,95.95,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
343000011502,0.0,22.09,7.36,76.14,20.32,6.33,82.18,53.76,4.27,79.68,0.0,0.0,23.86,95.73,0.0,17.82,7.66,81.44,HIGH SCHOOL FOR INFORMATION TECHNOLOGY,34,QUEENS,2019,5.3,0.0,94.7,0.0,0.0,0.0
343000011555,0.0,30.37,0.0,88.05,44.27,30.73,0.0,60.73,50.12,55.73,0.0,0.0,11.95,49.88,0.0,0.0,2.2,74.57,NEWCOMERS HIGH SCHOOL-ACADEMY AMERICAN STUDIES,34,QUEENS,2019,19.88,0.0,80.12,0.0,0.0,0.0
343000011575,0.0,30.23,0.0,70.2,58.62,5.23,93.36,31.07,0.0,41.38,0.0,0.0,29.8,0.0,0.0,6.64,31.78,97.25,ACADEMY OF AMERICAN STUDIES,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
343000011580,0.0,41.74,0.0,43.12,60.09,0.0,0.0,4.59,0.0,39.91,0.0,2.29,56.88,0.0,0.0,0.0,35.78,99.54,BACCALAUREATE SCHOOL OF GLOBAL EDUCATION,34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
343000860822,0.0,16.99,9.8,69.28,51.63,0.0,53.59,59.48,0.0,48.37,0.0,0.0,30.72,0.0,0.0,12.42,7.84,96.73,RENAISSANCE CHARTER SCHOOL (THE),34,QUEENS,2019,0.0,0.0,0.0,0.0,0.0,0.0
353100011047,0.0,13.46,4.95,44.23,60.16,0.0,87.36,16.76,0.0,39.84,0.0,0.0,55.77,0.0,0.0,12.64,58.79,100.0,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,35,RICHMOND,2019,0.0,0.0,0.0,0.0,0.0,0.0
353100011064,0.0,0.0,7.31,45.18,53.16,0.0,77.74,18.27,0.0,46.84,0.0,0.0,54.82,0.0,0.0,22.26,64.78,95.35,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,35,RICHMOND,2019,0.0,0.0,0.0,0.0,0.0,0.0
353100011080,0.0,1.8,22.22,54.95,44.44,0.0,79.58,20.72,0.0,55.56,0.0,0.0,45.05,0.0,0.0,20.42,47.45,96.4,MICHAEL J PETRIDES SCHOOL (THE),35,RICHMOND,2019,0.0,0.0,0.0,0.0,0.0,0.0
353100011440,0.0,7.73,10.86,59.77,47.58,3.56,80.74,27.51,2.75,52.42,0.0,0.0,40.23,97.25,0.0,19.26,52.66,84.04,NEW DORP HIGH SCHOOL,35,RICHMOND,2019,3.13,0.0,96.87,0.0,0.0,0.0
353100011445,0.0,4.94,26.06,74.37,47.97,3.81,75.76,42.6,5.71,52.03,0.0,0.0,25.63,94.29,0.0,24.24,22.6,74.29,PORT RICHMOND HIGH SCHOOL,35,RICHMOND,2019,5.45,0.0,94.55,0.0,0.0,0.0
353100011450,0.32,6.94,36.31,77.03,52.88,2.58,83.22,37.76,5.49,47.12,0.0,0.54,22.97,94.51,0.0,16.78,17.43,78.59,CURTIS HIGH SCHOOL,35,RICHMOND,2019,6.67,0.0,93.33,0.0,0.0,0.0
353100011455,0.0,5.24,1.14,33.61,48.03,0.97,82.55,11.76,0.77,51.97,0.0,0.47,66.39,99.23,0.0,17.45,80.2,91.78,TOTTENVILLE HIGH SCHOOL,35,RICHMOND,2019,2.29,0.0,97.71,0.0,0.0,0.0
353100011460,0.0,14.7,10.26,57.56,49.83,2.87,80.95,25.89,1.22,50.17,0.0,0.0,42.44,98.78,0.0,19.05,48.18,89.06,SUSAN E WAGNER HIGH SCHOOL,35,RICHMOND,2019,3.34,0.0,96.66,0.0,0.0,0.0
353100011470,0.0,0.0,23.63,74.66,54.79,0.0,70.89,52.4,0.0,45.21,0.0,0.0,25.34,0.0,0.0,29.11,14.73,40.58,CONCORD HIGH SCHOOL,35,RICHMOND,2019,6.16,0.0,69.52,0.0,0.0,0.0
353100011600,0.0,2.89,28.44,63.11,23.33,2.44,73.33,45.78,0.0,76.67,0.0,0.0,36.89,0.0,0.0,26.67,14.0,79.67,RALPH R MCKEE CAREER AND TECHNICAL HIGH SCHOOL,35,RICHMOND,2019,1.11,0.0,30.67,0.0,0.0,0.0
353100011605,0.0,44.28,0.62,35.97,43.14,0.0,0.0,2.29,0.0,56.86,0.0,0.0,64.03,0.0,0.0,0.0,50.0,100.0,STATEN ISLAND TECHNICAL HIGH SCHOOL,35,RICHMOND,2019,0.0,0.0,0.0,0.0,0.0,0.0
353100860959,0.0,0.0,20.83,66.67,42.71,0.0,72.92,53.12,0.0,57.29,0.0,0.0,33.33,0.0,0.0,27.08,0.0,100.0,JOHN W LAVELLE PREPARATORY CHARTER SCHOOL,35,RICHMOND,2019,0.0,0.0,0.0,0.0,0.0,0.0
353100861083,0.0,0.0,0.0,57.73,56.19,0.0,61.34,35.57,0.0,43.81,0.0,0.0,42.27,0.0,0.0,38.66,45.88,51.29,NEW VENTURES CHARTER SCHOOL,35,RICHMOND,2019,6.19,0.0,63.92,0.0,0.0,0.0
400301060006,0.0,5.84,1.09,21.53,51.46,0.0,85.22,0.91,0.0,48.54,0.0,0.0,78.47,0.0,0.0,14.78,88.87,94.98,LEWISTON PORTER SENIOR HIGH SCHOOL,40,NIAGARA,2019,0.0,0.0,0.0,0.0,0.0,0.0
400400010011,0.0,0.0,14.32,47.93,51.26,0.0,84.95,5.77,0.0,48.74,0.0,2.07,52.07,0.0,0.0,15.05,75.23,90.0,LOCKPORT HIGH SCHOOL,40,NIAGARA,2019,2.97,0.0,97.03,0.0,0.0,0.0
400601060006,0.0,0.0,1.36,36.65,44.12,0.0,88.24,1.36,0.0,55.88,0.0,0.0,63.35,0.0,0.0,11.76,92.99,92.76,NEWFANE SENIOR HIGH SCHOOL,40,NIAGARA,2019,0.0,0.0,0.0,0.0,0.0,0.0
400701060010,7.54,0.73,3.56,37.17,49.84,0.0,87.85,1.99,0.0,50.16,0.0,2.41,62.83,0.0,0.0,12.15,81.36,93.04,NIAGARA-WHEATFIELD SENIOR HIGH SCHOOL,40,NIAGARA,2019,2.72,0.0,97.28,0.0,0.0,0.0
400800010034,3.17,1.84,38.16,59.17,49.65,0.0,84.95,4.44,0.38,50.35,0.0,5.78,40.83,34.41,0.0,15.05,46.6,68.67,NIAGARA FALLS HIGH SCHOOL,40,NIAGARA,2019,0.89,0.0,67.11,0.0,0.0,0.0
400900010011,2.0,1.29,0.59,38.07,47.94,0.0,83.55,2.35,0.59,52.06,0.0,0.0,61.93,32.55,0.0,16.45,91.19,85.78,NORTH TONAWANDA HIGH SCHOOL,40,NIAGARA,2019,0.0,0.0,0.0,0.0,0.0,0.0
401001060001,0.0,0.0,1.32,18.21,47.68,0.0,89.24,0.0,0.0,52.32,0.0,0.0,81.79,0.0,0.0,10.76,94.37,94.95,STARPOINT HIGH SCHOOL,40,NIAGARA,2019,0.0,0.0,0.0,0.0,0.0,0.0
401201060003,0.0,0.0,0.0,27.84,50.0,0.0,92.81,0.0,0.0,50.0,0.0,0.0,72.16,0.0,0.0,7.19,92.81,95.21,ROYALTON HARTLAND HIGH SCHOOL,40,NIAGARA,2019,0.0,0.0,0.0,0.0,0.0,0.0
401301040003,0.0,0.0,0.0,46.63,44.94,0.0,26.4,0.0,0.0,55.06,0.0,0.0,53.37,0.0,0.0,5.62,88.76,96.91,BARKER HIGH SCHOOL,40,NIAGARA,2019,0.0,0.0,0.0,0.0,0.0,0.0
401501060003,0.0,0.0,0.0,33.0,47.85,0.0,91.09,0.0,0.0,52.15,0.0,0.0,67.0,0.0,0.0,8.91,93.07,91.91,WILSON HIGH SCHOOL,40,NIAGARA,2019,0.0,0.0,0.0,0.0,0.0,0.0
410401060005,0.0,0.0,0.0,42.21,48.05,0.0,87.34,0.0,0.0,51.95,0.0,0.0,57.79,0.0,0.0,12.66,35.71,89.29,ADIRONDACK HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
410601040006,0.0,0.0,0.0,49.49,50.71,0.0,91.92,0.0,0.0,49.29,0.0,0.0,50.51,0.0,0.0,8.08,64.65,91.92,CAMDEN SENIOR HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
411101060005,0.0,0.0,0.0,21.14,50.34,0.0,92.62,1.68,0.0,49.66,0.0,0.0,78.86,0.0,0.0,7.38,90.27,98.32,CLINTON SENIOR HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
411501060001,0.0,5.84,0.86,14.6,47.94,0.0,92.61,2.75,0.0,52.06,0.0,2.58,85.4,0.0,0.0,7.39,85.05,99.83,NEW HARTFORD SENIOR HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
411504020001,0.0,0.0,0.0,34.55,50.0,0.0,34.55,0.0,0.0,50.0,0.0,0.0,65.45,0.0,0.0,4.55,0.0,92.73,NEW YORK MILLS JUNIOR-SENIOR HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
411603040003,0.0,0.0,0.0,32.64,49.79,0.0,90.38,0.0,0.0,50.21,0.0,0.0,67.36,0.0,0.0,9.62,61.51,97.49,SAUQUOIT VALLEY HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
411701040002,0.0,0.0,0.0,50.0,45.74,0.0,24.47,0.0,0.0,54.26,0.0,0.0,50.0,0.0,0.0,6.38,0.0,95.74,REMSEN JUNIOR-SENIOR HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
411800010020,0.0,0.74,8.02,54.93,49.31,0.0,80.46,7.1,0.0,50.69,0.0,0.65,45.07,0.0,0.0,19.54,81.84,82.67,ROME FREE ACADEMY,41,ONEIDA,2019,2.67,0.0,97.33,0.0,0.0,0.0
411902040003,0.0,0.0,0.0,35.16,51.1,0.0,56.04,0.0,0.0,48.9,0.0,0.0,64.84,0.0,0.0,12.64,0.0,94.23,WATERVILLE HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
412000050004,0.0,0.0,0.0,34.95,48.79,0.0,89.89,0.0,0.0,51.21,0.0,0.0,65.05,0.0,0.0,10.11,0.0,95.16,VERNON-VERONA-SHERRILL SENIOR HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
412201060006,0.0,0.0,0.0,35.73,47.37,0.0,88.09,0.0,0.0,52.63,0.0,0.0,64.27,0.0,0.0,11.91,35.18,96.4,HOLLAND PATENT CENTRAL HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
412300010024,0.0,18.78,24.42,72.61,51.01,8.36,84.14,18.28,9.21,48.99,0.0,0.81,27.39,90.79,0.0,15.86,37.01,76.84,THOMAS R PROCTOR HIGH SCHOOL,41,ONEIDA,2019,2.57,0.0,97.43,0.0,0.0,0.0
412300861058,0.0,6.52,8.7,82.61,45.65,0.0,0.0,15.22,0.0,54.35,0.0,0.0,17.39,0.0,0.0,0.0,46.74,94.02,UTICA ACADEMY OF SCIENCE CHARTER SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
412801040003,0.0,0.0,0.0,26.67,48.72,0.0,89.23,0.0,0.0,51.28,0.0,0.0,73.33,0.0,0.0,10.77,32.82,95.9,DONALD H CRANE HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
412901040003,0.0,0.0,0.0,24.63,47.76,0.0,0.0,0.0,0.0,52.24,0.0,0.0,75.37,0.0,0.0,0.0,28.36,98.88,ORISKANY JUNIOR-SENIOR HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
412902060008,0.0,0.69,0.69,29.34,51.93,0.0,86.36,0.83,0.0,48.07,0.0,0.0,70.66,0.0,0.0,13.64,95.04,95.87,WHITESBORO HIGH SCHOOL,41,ONEIDA,2019,0.0,0.0,0.0,0.0,0.0,0.0
420101060009,0.0,2.06,4.19,25.16,50.58,0.0,89.56,2.3,0.49,49.42,0.0,0.0,74.84,32.24,0.0,10.44,89.31,95.35,WEST GENESEE SENIOR HIGH SCHOOL,42,ONONDAGA,2019,1.07,0.0,67.19,0.0,0.0,0.0
420303060014,0.93,1.25,5.14,33.35,49.93,0.0,90.88,2.92,0.0,50.07,0.0,3.94,66.65,0.0,0.0,9.12,85.32,91.64,CICERO-NORTH SYRACUSE HIGH SCHOOL,42,ONONDAGA,2019,3.1,0.0,96.9,0.0,0.0,0.0
420401060005,0.0,1.69,4.82,39.71,47.4,0.0,82.81,1.95,0.0,52.6,0.0,0.78,60.29,0.0,0.0,17.19,87.76,92.71,EAST SYRACUSE-MINOA CENTRAL HIGH SCHOOL,42,ONONDAGA,2019,1.3,0.0,66.41,0.0,0.0,0.0
420411060006,0.0,8.91,7.92,21.78,47.67,0.0,91.94,2.26,0.0,52.33,0.0,0.99,78.22,0.0,0.0,8.06,77.23,96.46,JAMESVILLE-DEWITT HIGH SCHOOL,42,ONONDAGA,2019,0.0,0.0,0.0,0.0,0.0,0.0
420501060003,0.0,0.0,0.0,34.86,52.91,0.0,87.46,0.0,0.0,47.09,0.0,0.0,65.14,0.0,0.0,12.54,31.8,90.21,JORDAN-ELBRIDGE HIGH SCHOOL,42,ONONDAGA,2019,5.2,0.0,94.8,0.0,0.0,0.0
