AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,LIMITED ENGLISH PROFICIENT,FEMALE,GENERAL EDUCATION STUDENTS,HISPANIC,MALE,MIGRANT,MULTIRACIAL,NOT LIMITED ENGLISH PROFICIENT,NOT ECONOMICALLY DISADVANTAGED,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
332100011525,0.0,28.39,22.25,53.91,2.87,59.61,85.32,19.09,40.39,0.0,0.0,97.13,46.09,0.0,14.68,29.46,83.61,EDWARD R MURROW HIGH SCHOOL,33,KINGS,2016
332100011540,0.0,43.57,23.02,81.92,17.74,44.92,88.49,9.32,55.08,0.0,0.0,82.26,18.08,0.0,11.51,8.98,76.59,JOHN DEWEY HIGH SCHOOL,33,KINGS,2016
332100011559,0.0,1.86,49.81,68.03,0.0,62.83,79.93,20.82,37.17,0.0,0.0,0.0,10.78,0.0,20.07,8.92,94.42,LIFE ACAD HS FOR FILM AND MUSIC,33,KINGS,2016
332100011572,0.0,17.42,8.71,75.38,13.26,45.83,88.26,41.29,54.17,0.0,0.0,86.74,24.62,0.0,11.74,21.97,88.64,EXPEDITIONARY LRN SCH-COMM LEADERS,33,KINGS,2016
332100011620,0.0,1.23,71.87,80.08,5.34,23.0,70.02,16.84,77.0,0.0,0.0,72.07,19.92,0.0,29.98,3.9,59.75,WILLIAM E GRADY CAREER AND TECH,33,KINGS,2016
332100011690,0.0,14.56,5.38,63.13,5.54,49.84,87.34,17.41,50.16,0.0,0.0,94.46,36.87,0.0,12.66,62.66,82.44,BROOKLYN STUDIO SECONDARY SCHOOL,33,KINGS,2016
332100011728,0.0,0.0,50.16,75.87,0.0,46.03,86.03,19.37,53.97,0.0,0.0,0.0,24.13,0.0,13.97,7.94,23.17,LIBERATION DIPLOMA PLUS,33,KINGS,2016
332200011405,0.0,33.0,31.54,46.13,1.82,56.68,94.51,2.89,43.32,0.0,0.0,98.18,53.87,0.0,5.49,22.7,91.55,MIDWOOD HIGH SCHOOL,33,KINGS,2016
332200011425,0.0,22.97,7.36,65.2,9.09,43.0,88.47,8.76,57.0,0.0,0.0,90.91,34.8,0.0,11.53,45.84,81.68,JAMES MADISON HIGH SCHOOL,33,KINGS,2016
332200011495,0.0,8.87,54.58,59.21,20.1,42.76,83.05,18.52,57.24,0.0,0.0,79.9,40.79,0.0,16.95,8.87,64.14,SHEEPSHEAD BAY HIGH SCHOOL,33,KINGS,2016
332200011535,0.0,15.59,2.45,40.1,0.0,57.45,88.73,11.18,42.55,0.0,0.0,0.0,59.9,0.0,11.27,64.12,97.16,LEON M GOLDSTEIN HIGH SCH-SCIENCES,33,KINGS,2016
332200011555,0.0,5.82,73.63,66.61,0.0,65.07,70.03,8.9,34.93,0.0,5.14,0.0,33.39,0.0,3.77,0.0,98.46,BROOKLYN COLLEGE ACADEMY,33,KINGS,2016
332200011630,0.0,0.0,27.08,76.04,0.0,41.93,84.9,29.69,58.07,0.0,0.0,0.0,23.96,0.0,15.1,30.47,34.38,PROFESSIONAL PATHWAYS HIGH SCHOOL,33,KINGS,2016
332300010514,0.0,0.0,86.33,77.0,0.0,48.67,82.0,2.67,51.33,0.0,0.0,0.0,23.0,0.0,18.0,0.0,64.67,FREDERICK DOUGLASS ACADEMY VII,33,KINGS,2016
332300011493,0.0,0.0,87.98,84.16,0.0,43.7,80.65,0.0,56.3,0.0,0.0,0.0,15.84,0.0,19.35,0.0,72.14,BROOKLYN COLLEGIATE,33,KINGS,2016
332300011643,0.0,0.0,84.04,71.66,1.95,46.91,79.48,0.0,53.09,0.0,0.0,25.73,28.34,0.0,20.52,0.0,26.06,BROOKLYN DEMOCRACY ACADEMY,33,KINGS,2016
332300011644,0.0,0.0,85.5,63.5,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,17.0,0.0,85.0,EAGLE ACADEMY FOR YOUNG MEN II,33,KINGS,2016
332300011646,0.0,0.0,71.53,72.92,2.78,50.93,84.72,10.19,49.07,0.0,0.0,49.07,27.08,0.0,15.28,0.0,27.55,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,33,KINGS,2016
332300011647,0.0,0.0,81.63,86.14,0.0,56.33,87.05,0.0,43.67,0.0,0.0,0.0,13.86,0.0,12.95,0.0,42.17,METROPOLITAN DIPLOMA PLUS HIGH SCH,33,KINGS,2016
332300011697,0.0,0.0,85.28,73.89,0.0,64.44,80.83,7.22,35.56,0.0,0.0,0.0,26.11,0.0,19.17,0.0,68.06,TEACHERS PREP HIGH SCHOOL,33,KINGS,2016
332300860939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,BROWNSVILLE COLLEGIATE CHARTER SCH,33,KINGS,2016
332300861007,0.0,0.0,60.53,67.11,5.26,48.68,64.04,27.19,51.32,0.0,0.0,76.32,21.49,0.0,28.95,0.0,8.33,ROADS CHARTER SCHOOL I,33,KINGS,2016
333200010564,0.0,0.0,8.11,70.18,0.0,50.3,81.14,66.13,49.7,0.0,0.0,0.0,29.82,0.0,18.86,0.0,30.43,BUSHWICK COMMUNITY HS,33,KINGS,2016
333200011168,0.0,0.0,59.06,0.0,0.0,42.28,84.56,0.0,57.72,0.0,0.0,0.0,0.0,0.0,15.44,0.0,79.19,BROOKLYN SCHOOL FOR MATH AND RESEARC,33,KINGS,2016
333200011403,0.0,0.0,0.0,64.49,28.66,47.04,79.13,79.13,52.96,0.0,0.0,71.34,35.51,0.0,20.87,0.0,73.83,ACADEMY FOR ENVIRONMENTAL LDSHIP,33,KINGS,2016
333200011545,0.0,0.0,0.0,89.19,13.31,44.49,80.25,89.4,55.51,0.0,0.0,86.69,10.81,0.0,19.75,0.0,72.97,EBC HIGH SCHOOL-PUBLIC SERVICE,33,KINGS,2016
333200011549,0.0,0.0,0.0,67.58,12.97,58.1,81.3,74.56,41.9,0.0,0.0,87.03,32.42,0.0,18.7,0.0,73.07,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,33,KINGS,2016
333200011552,0.0,0.0,0.0,67.33,26.33,46.67,73.67,70.67,53.33,0.0,0.0,73.67,5.33,0.0,26.33,0.0,67.33,ACADEMY OF URBAN PLANNING,33,KINGS,2016
333200011554,0.0,0.0,6.99,23.08,0.0,41.26,0.0,66.43,58.74,0.0,0.0,0.0,4.2,0.0,0.0,0.0,98.6,ALL CITY LEADERSHIP SECONDARY SCH,33,KINGS,2016
333200011556,0.0,0.0,0.0,48.94,12.46,54.1,81.46,77.51,45.9,0.0,0.0,87.54,8.51,0.0,18.54,0.0,76.29,BUSHWICK LEADERS HS-ACAD EXCELL,33,KINGS,2016
333200860906,0.0,0.0,62.26,81.13,0.0,55.66,0.0,13.21,44.34,0.0,0.0,0.0,18.87,0.0,0.0,0.0,94.34,ACHIEVEMENT FIRST BUSHWICK CHARTER,33,KINGS,2016
342400011264,0.0,19.38,6.6,79.38,1.03,52.37,90.31,57.73,47.63,0.0,0.0,22.68,20.62,0.0,9.69,6.6,93.61,ACADEMY-FINANCE & ENTERPRISE,34,QUEENS,2016
342400011267,0.0,17.39,14.49,74.88,3.14,58.21,85.51,57.25,41.79,0.0,2.42,44.69,25.12,0.0,14.49,6.04,81.88,HIGH SCH OF APPLIED COMMUNICATIONS,34,QUEENS,2016
342400011293,0.0,4.42,5.35,68.14,1.16,57.44,84.19,80.0,42.56,0.0,0.0,18.6,31.86,0.0,15.81,3.72,89.53,CIVIC LEADERSHIP ACADEMY,34,QUEENS,2016
342400011296,0.0,0.0,0.0,80.81,61.95,47.47,43.77,0.0,52.53,0.0,0.0,38.05,19.19,0.0,3.37,0.0,74.41,PAN AMERICAN INTERNATIONAL HS,34,QUEENS,2016
342400011299,0.0,34.21,8.22,42.27,0.0,61.18,0.0,17.27,38.82,0.0,0.0,0.0,57.73,0.0,0.0,35.36,98.85,BARD HIGH SCH EARLY COLLEGE QUEENS,34,QUEENS,2016
342400011455,0.0,27.05,8.09,67.17,24.32,43.12,87.31,59.72,56.88,0.0,0.0,75.68,32.83,0.0,12.69,1.5,68.83,NEWTOWN HIGH SCHOOL,34,QUEENS,2016
342400011485,0.0,10.66,2.96,64.12,18.59,45.47,84.07,62.11,54.53,0.0,0.0,81.41,35.88,0.0,15.93,21.85,64.89,GROVER CLEVELAND HIGH SCHOOL,34,QUEENS,2016
342400011520,0.0,5.61,3.74,47.48,0.0,46.17,86.17,80.19,53.83,0.0,0.0,0.0,52.52,0.0,13.83,7.85,79.07,MIDDLE COLLEGE HIGH SCH AT LAGUARDIA,34,QUEENS,2016
342400011530,0.0,43.83,0.92,49.54,38.31,55.25,0.0,43.09,44.75,0.0,0.0,61.69,50.46,0.0,0.0,1.84,87.11,INTNTL HIGH SCHOOL AT LA GUARDIA,34,QUEENS,2016
342400011550,0.0,7.95,6.93,53.52,5.68,57.05,85.91,79.66,42.95,0.0,0.0,94.32,46.48,0.0,14.09,2.73,91.14,HIGH SCHOOL FOR ARTS & BUSINESS,34,QUEENS,2016
342400011560,0.0,18.4,2.86,76.89,0.0,44.17,87.12,62.37,55.83,0.0,0.0,0.0,23.11,0.0,12.88,9.82,89.57,ROBERT F WAGNER JR SECONDARY SCHOOL,34,QUEENS,2016
342400011585,0.0,18.32,2.27,66.05,0.0,54.26,91.34,43.61,45.74,0.0,0.0,0.0,33.95,0.0,8.66,34.23,98.58,MASPETH HIGH SCHOOL,34,QUEENS,2016
342400011600,0.0,11.55,2.52,80.08,1.46,37.98,87.65,74.57,62.02,0.0,0.0,74.37,19.92,0.0,12.35,7.9,84.26,QUEENS VOCATIONAL-TECHNICAL HS,34,QUEENS,2016
342400011610,0.0,27.58,3.51,41.8,0.72,16.96,92.63,52.78,83.04,0.0,0.0,47.63,58.2,0.0,7.37,11.08,92.22,AVIATION CAREER AND TECH HIGH SCHOOL,34,QUEENS,2016
342400011744,0.0,4.84,15.95,71.79,0.0,43.59,57.83,68.66,56.41,0.0,0.0,0.0,28.21,0.0,5.13,1.71,24.22,VOYAGES PREPARATORY,34,QUEENS,2016
342500011252,0.0,36.11,19.1,40.62,0.0,59.72,90.97,23.61,40.28,0.0,3.47,0.0,59.38,0.0,9.03,17.71,97.22,QUEENS SCHOOL OF INQUIRY (THE),34,QUEENS,2016
342500011263,0.0,63.49,0.0,86.65,67.85,45.5,0.0,24.52,54.5,0.0,0.0,32.15,13.35,0.0,0.0,0.0,73.57,FLUSHING INTRNL HIGH SCHOOL,34,QUEENS,2016
342500011281,0.0,62.29,3.91,84.08,5.03,44.41,89.94,20.11,55.59,0.0,0.0,46.93,15.92,0.0,10.06,0.0,97.21,EAST-WEST SCHOOL OF INTERNATION STUD,34,QUEENS,2016
342500011285,0.0,14.13,7.73,47.2,0.0,58.4,80.27,23.2,41.6,0.0,0.0,0.0,52.8,0.0,19.73,53.33,95.2,WORLD JOURNALISM PREPARATORY,34,QUEENS,2016
342500011425,0.0,31.96,18.72,72.21,19.77,49.84,87.66,43.1,50.16,0.0,0.0,80.23,27.79,0.0,12.34,3.74,74.72,JOHN BOWNE HIGH SCHOOL,34,QUEENS,2016
342500011460,0.41,21.45,24.25,66.17,18.16,44.07,86.88,50.04,55.93,0.0,0.0,81.84,33.83,0.0,13.12,2.15,64.99,FLUSHING HIGH SCHOOL,34,QUEENS,2016
342500011525,0.0,57.97,5.11,53.12,0.0,70.45,0.0,12.48,29.55,0.0,0.0,0.0,46.88,0.0,0.0,21.32,100.0,TOWNSEND HARRIS HIGH SCHOOL,34,QUEENS,2016
342500011540,0.0,14.79,33.57,64.44,2.99,42.67,88.76,40.26,57.33,0.0,0.0,55.48,35.56,0.0,11.24,5.69,25.89,QUEENS ACADEMY HIGH SCHOOL,34,QUEENS,2016
342500011670,0.0,32.35,10.53,76.78,8.82,46.28,80.96,35.14,53.72,0.0,0.0,91.18,23.22,0.0,19.04,21.98,87.31,ROBERT F KENNEDY COMMUNITY HS,34,QUEENS,2016
342500011792,0.0,9.97,37.61,67.24,0.0,50.14,80.06,37.32,49.86,0.0,0.0,0.0,32.76,0.0,19.94,12.25,29.91,NORTH QUEENS COMMUNITY HIGH SCHOOL,34,QUEENS,2016
342600011415,0.45,44.58,19.96,53.54,3.06,52.7,90.05,18.49,47.3,0.0,0.39,96.94,46.46,0.0,9.95,15.6,90.53,BENJAMIN N CARDOZO HIGH SCHOOL,34,QUEENS,2016
342600011430,0.12,53.4,8.02,70.15,9.51,50.52,88.86,23.24,49.48,0.0,0.0,90.49,29.85,0.0,11.14,14.61,87.82,FRANCIS LEWIS HIGH SCHOOL,34,QUEENS,2016
342600011435,0.0,28.24,54.02,62.94,9.92,45.04,88.24,12.49,54.96,0.0,0.0,90.08,37.06,0.0,11.76,2.36,65.88,MARTIN VAN BUREN HIGH SCHOOL,34,QUEENS,2016
342600011495,0.0,41.5,0.0,70.47,2.34,49.09,87.61,26.25,50.91,0.0,0.0,97.66,29.53,0.0,12.39,20.41,94.16,BAYSIDE HIGH SCHOOL,34,QUEENS,2016
342600011566,0.0,25.27,45.2,59.61,0.0,55.07,82.3,18.68,44.93,0.0,0.0,0.0,40.39,0.0,17.7,0.0,91.37,QUEENS HIGH SCHOOL OF TEACHING,34,QUEENS,2016
342700010323,0.0,20.27,13.81,58.13,0.0,57.91,0.0,10.24,42.09,0.0,0.0,0.0,41.87,0.0,0.0,38.31,99.78,SCHOLARS' ACADEMY,34,QUEENS,2016
342700011260,0.0,0.0,64.38,73.35,3.69,42.48,83.91,16.09,57.52,0.0,0.0,52.24,26.65,0.0,16.09,0.0,63.85,FREDERICK DOUGLASS ACAD VI HS,34,QUEENS,2016
342700011261,0.0,2.88,64.97,76.94,0.0,48.56,72.73,19.73,51.44,0.0,0.0,0.0,23.06,0.0,6.43,0.0,32.37,VOYAGES PREP-SOUTH QUEENS,34,QUEENS,2016
342700011262,0.0,1.1,54.07,70.33,0.0,43.08,87.91,27.69,56.92,0.0,0.0,0.0,29.67,0.0,12.09,9.45,93.63,CHANNEL VIEW SCHOOL FOR RESEARCH,34,QUEENS,2016
342700011302,0.0,0.0,55.49,75.91,17.68,42.99,81.1,36.59,57.01,0.0,0.0,82.32,24.09,0.0,18.9,0.0,71.04,QUEENS HS FOR INFOR AND RESEARCH,34,QUEENS,2016
342700011308,0.0,27.9,0.0,72.77,0.0,52.44,84.54,44.54,47.56,0.0,0.0,0.0,27.23,0.0,15.46,18.82,91.6,ROBERT H GODDARD HS-COMM/TECH,34,QUEENS,2016
342700011309,0.0,1.55,49.61,64.86,6.2,57.11,89.41,37.98,42.89,0.0,0.0,93.8,35.14,0.0,10.59,1.29,70.03,ACADEMY OF MEDICAL TECHNOLOGY,34,QUEENS,2016
342700011324,0.0,0.0,47.14,57.03,1.56,46.09,80.47,31.77,53.91,0.0,0.0,21.88,42.97,0.0,19.53,6.77,64.32,ROCKAWAY PARK HS-ENVIORNMENT SUSTAIN,34,QUEENS,2016
342700011351,0.0,0.0,59.87,54.52,0.0,46.82,77.93,30.1,51.51,0.0,0.0,0.0,43.81,0.0,20.4,0.0,62.54,ROCKAWAY COLLEGIATE HIGH SCHOOL,34,QUEENS,2016
342700011400,0.0,4.37,79.29,62.78,3.24,44.82,78.16,10.03,55.18,0.0,0.0,74.43,37.22,0.0,21.84,0.0,45.31,AUGUST MARTIN HIGH SCHOOL,34,QUEENS,2016
342700011475,0.44,33.81,15.37,76.03,14.58,43.95,84.09,44.44,56.05,0.0,0.0,85.42,23.97,0.0,15.91,2.22,62.43,RICHMOND HILL HIGH SCHOOL,34,QUEENS,2016
342700011480,1.38,31.68,22.82,77.32,17.05,45.0,85.26,39.2,55.0,0.0,0.0,82.95,22.68,0.0,14.74,2.24,65.15,JOHN ADAMS HIGH SCHOOL,34,QUEENS,2016
342700011650,0.53,36.28,3.51,67.34,0.0,26.7,90.0,38.83,73.3,0.0,0.0,0.0,32.66,0.0,10.0,12.13,95.96,"HS FOR CON, TRADES, ENGINEER AND ARC",34,QUEENS,2016
342800011167,0.0,19.3,14.04,50.88,0.0,48.25,85.96,38.6,51.75,0.0,0.0,0.0,49.12,0.0,14.04,23.68,100.0,METROPOLITAN EXPEDITIONARY LRNING,34,QUEENS,2016
342800011284,0.0,21.33,71.0,68.67,0.0,50.67,0.0,5.33,49.33,0.0,0.0,0.0,31.33,0.0,0.0,0.0,96.0,YORK EARLY COLLEGE ACADEMY,34,QUEENS,2016
342800011310,0.0,14.51,53.37,77.46,5.44,52.85,88.86,19.43,47.15,0.0,0.0,68.91,22.54,0.0,11.14,1.3,82.64,QUEENS COLLEGIATE,34,QUEENS,2016
342800011325,2.79,28.84,37.91,68.84,8.6,54.65,90.23,23.02,45.35,0.0,0.0,91.4,31.16,0.0,9.77,1.16,81.63,HILLSIDE ARTS AND LETTERS ACADEMY,34,QUEENS,2016
342800011328,0.0,5.42,46.61,81.84,16.8,44.17,85.91,25.75,55.83,0.0,0.0,83.2,18.16,0.0,14.09,0.0,83.47,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,34,QUEENS,2016
342800011338,9.56,6.86,44.12,81.37,0.0,52.21,88.24,26.72,47.79,0.0,0.0,0.0,18.63,0.0,11.76,10.54,11.27,QUEENS SATELLITE HIGH SCHOOL,34,QUEENS,2016
342800011350,0.0,35.59,48.87,75.44,4.01,49.12,85.46,7.02,50.88,0.0,0.0,89.97,24.56,0.0,8.52,0.0,89.97,JAMAICA GATEWAY TO THE SCIENCES,34,QUEENS,2016
342800011440,0.32,26.54,7.79,60.52,3.16,52.65,88.65,31.72,47.35,0.0,0.37,96.84,39.48,0.0,11.35,30.95,88.81,FOREST HILLS HIGH SCHOOL,34,QUEENS,2016
342800011505,0.32,38.77,31.08,73.54,10.21,54.12,91.11,24.78,45.88,0.0,0.45,89.79,26.46,0.0,8.89,3.75,75.06,HILLCREST HIGH SCHOOL,34,QUEENS,2016
342800011620,2.13,51.77,20.31,74.75,0.0,38.15,89.63,22.2,61.85,0.0,0.0,0.0,25.25,0.0,10.37,3.59,91.71,THOMAS A EDISON CAREER-TECH HS,34,QUEENS,2016
342800011680,0.0,38.05,42.03,64.94,0.0,64.94,45.82,0.0,35.06,0.0,0.0,0.0,35.06,0.0,3.59,0.0,97.41,QUEENS GATEWAY TO HEALTH SCI SEC,34,QUEENS,2016
342800011686,0.0,11.94,4.79,56.85,0.84,49.96,86.21,43.06,50.04,0.0,0.0,48.28,43.15,0.0,13.79,36.92,92.09,QUEENS METROPOLITAN HIGH SCHOOL,34,QUEENS,2016
342800011687,0.0,74.88,4.19,63.55,0.0,48.28,0.0,10.59,51.72,0.0,0.0,0.0,36.45,0.0,0.0,6.16,99.26,QUEENS HIGH SCHOOL SCI AT YORK COLL,34,QUEENS,2016
342800011690,0.0,8.91,66.96,65.65,0.0,49.35,78.7,18.48,50.65,0.0,0.0,0.0,34.35,0.0,21.3,0.0,81.96,HS-LAW ENFORCMNT & PUB SAFETY,34,QUEENS,2016
342800011896,0.0,17.62,47.13,64.37,0.0,0.0,83.14,12.26,0.0,0.0,0.0,0.0,35.63,0.0,16.86,0.0,95.4,YOUNG WOMEN'S LRDSHP SCH-QUEENS,34,QUEENS,2016
342900011248,0.0,3.5,81.62,72.43,0.0,44.2,87.75,7.22,55.8,0.0,0.0,0.0,27.57,0.0,12.25,0.0,76.15,QUEENS PREP ACADEMY,34,QUEENS,2016
342900011259,0.0,0.0,71.57,72.84,0.0,45.37,86.58,0.0,54.63,0.0,0.0,0.0,27.16,0.0,13.42,0.0,78.91,PATHWAYS COLLEGE PREPARATORY SCHOOL,34,QUEENS,2016
342900011265,0.0,2.46,83.37,71.25,3.9,48.05,82.34,6.57,51.95,0.0,0.0,72.69,28.75,0.0,17.66,0.0,81.11,EXCELSIOR PREP HIGH SCHOOL,34,QUEENS,2016
342900011272,0.0,8.88,73.57,74.56,0.0,57.4,89.35,12.23,42.6,0.0,0.0,0.0,25.44,0.0,10.65,0.0,85.8,GEORGE WASHINGTON CARVER HS,34,QUEENS,2016
342900011283,0.0,5.23,79.07,74.71,0.0,57.27,80.52,0.0,42.73,0.0,0.0,0.0,25.29,0.0,19.48,0.0,83.43,PREP ACADEMY FOR WRITERS,34,QUEENS,2016
342900011326,0.0,2.0,84.0,74.29,2.86,51.71,82.29,5.14,48.29,0.0,0.0,54.86,25.71,0.0,17.71,0.0,78.0,CAMBRIA HEIGHTS ACADEMY,34,QUEENS,2016
342900011492,0.0,4.95,78.47,76.49,0.0,42.57,90.1,9.65,57.43,0.0,0.0,0.0,23.51,0.0,9.9,0.0,70.79,MATH/SCIENCE RESEARCH/TECH MAGNET,34,QUEENS,2016
342900011494,0.0,0.0,78.35,59.74,0.0,49.78,82.68,0.0,50.22,0.0,0.0,0.0,40.26,0.0,17.32,0.0,75.76,"LAW/GOVERNMENT, COMMUNITY SERVICE",34,QUEENS,2016
342900011496,0.0,0.0,59.46,68.11,9.73,29.73,81.08,3.24,70.27,0.0,0.0,33.51,31.89,0.0,18.92,0.0,67.57,BUSINESS/COMPTR APP & ENTREPRE,34,QUEENS,2016
342900011498,0.0,1.57,80.9,70.56,0.0,63.6,86.74,9.89,36.4,0.0,0.0,0.0,29.44,0.0,13.26,0.0,83.6,HUMANITIES & ARTS MAGNET HS,34,QUEENS,2016
343000011286,0.0,41.91,1.98,76.9,0.0,0.0,92.41,33.33,0.0,0.0,0.0,0.0,23.1,0.0,7.59,4.62,97.36,YOUNG WOMENS LEADERSHIP SCHOOL,34,QUEENS,2016
343000011301,0.0,3.97,14.57,67.77,0.0,49.01,83.44,60.26,50.99,0.0,0.0,0.0,32.23,0.0,16.56,14.57,97.57,ACAD FOR CAREERS IN TELEVISION-FILM,34,QUEENS,2016
343000011445,0.0,29.43,3.11,71.13,10.63,44.29,87.46,47.73,55.71,0.0,0.0,89.37,28.87,0.0,12.54,16.74,71.88,WILLIAM CULLEN BRYANT HIGH SCHOOL,34,QUEENS,2016
343000011450,0.0,17.17,4.5,74.76,10.11,49.98,84.53,60.18,50.02,0.0,0.0,89.89,25.24,0.0,15.47,10.92,67.96,LONG ISLAND CITY HIGH SCHOOL,34,QUEENS,2016
343000011501,0.0,1.76,17.72,36.46,0.0,69.99,72.47,26.65,30.01,0.0,0.0,0.0,63.54,0.0,2.49,44.95,97.95,FRANK SINATRA SCHOOL OF THE ARTS HS,34,QUEENS,2016
343000011502,0.0,17.55,17.2,70.53,4.36,28.44,84.17,56.54,71.56,0.0,0.0,95.64,29.47,0.0,15.83,0.0,77.87,INFORMATION TECHNOLOGY HIGH SCHOOL,34,QUEENS,2016
343000011555,0.0,42.99,1.79,87.36,58.11,47.16,0.0,49.65,52.84,0.0,0.0,41.89,12.64,0.0,0.0,3.88,74.73,NEWCOMERS HIGH SCHOOL,34,QUEENS,2016
343000011575,0.0,28.14,2.77,69.35,0.0,57.2,91.28,36.06,42.8,0.0,0.0,0.0,30.65,0.0,8.72,26.68,91.94,ACADEMY OF AMERICAN STUDIES,34,QUEENS,2016
343000011580,0.0,42.11,0.0,51.58,0.0,52.98,0.0,11.23,47.02,0.0,0.0,0.0,48.42,0.0,0.0,28.77,100.0,BACCALAUREATE SCHOOL-GLOBAL ED,34,QUEENS,2016
343000860822,0.0,21.11,12.56,28.64,0.0,47.24,62.31,50.75,52.76,0.0,0.0,0.0,71.36,0.0,14.07,9.55,86.93,RENAISSANCE CHARTER SCHOOL,34,QUEENS,2016
353100011047,0.0,9.74,9.34,39.36,0.0,56.06,85.29,20.87,43.94,0.0,0.0,0.0,60.64,0.0,14.71,60.04,98.41,CSI HS-INTERNATIONAL STUDIES,35,RICHMOND,2016
353100011064,0.0,0.0,15.26,50.23,0.0,52.82,78.4,16.9,47.18,0.0,0.0,0.0,49.77,0.0,21.6,62.68,90.14,GAYNOR MCCOWN EXPEDITIONARY LEARNING,35,RICHMOND,2016
353100011080,0.0,0.0,9.82,45.43,0.0,44.75,79.68,17.35,55.25,0.0,0.0,0.0,54.57,0.0,20.32,51.83,89.27,MICHAEL J PETRIDES SCHOOL (THE),35,RICHMOND,2016
353100011440,0.0,0.0,11.97,51.65,3.63,47.9,81.18,27.34,52.1,0.0,0.0,96.37,48.35,0.0,18.82,51.68,80.88,NEW DORP HIGH SCHOOL,35,RICHMOND,2016
353100011445,0.0,4.83,28.3,64.87,5.38,46.34,76.14,41.4,53.66,0.0,0.0,94.62,35.13,0.0,23.86,22.48,66.2,PORT RICHMOND HIGH SCHOOL,35,RICHMOND,2016
353100011450,0.27,1.99,38.71,71.59,4.82,54.35,81.88,33.72,45.65,0.0,0.0,95.18,28.41,0.0,18.12,19.4,77.64,CURTIS HIGH SCHOOL,35,RICHMOND,2016
353100011455,0.0,4.78,2.13,26.71,0.49,48.68,86.64,10.53,51.32,0.0,0.0,74.34,73.29,0.0,13.36,81.56,89.08,TOTTENVILLE HIGH SCHOOL,35,RICHMOND,2016
353100011460,0.0,14.65,7.97,51.11,0.97,48.62,82.37,25.98,51.38,0.0,0.0,99.03,48.89,0.0,17.63,48.18,84.94,SUSAN E WAGNER HIGH SCHOOL,35,RICHMOND,2016
353100011470,0.0,0.0,23.44,65.62,0.0,52.08,66.15,39.84,47.92,0.0,0.0,0.0,34.38,0.0,33.85,24.74,30.99,CONCORD HIGH SCHOOL,35,RICHMOND,2016
353100011600,0.0,3.32,31.92,58.67,0.0,27.86,72.32,41.51,72.14,0.0,0.0,0.0,41.33,0.0,27.68,21.03,73.25,RALPH R MCKEE CAREER-TECH HIGH SCH,35,RICHMOND,2016
353100011605,0.0,35.26,0.0,31.62,0.0,43.54,0.0,2.65,56.46,0.0,0.0,0.0,68.38,0.0,0.0,57.45,99.75,STATEN ISLAND TECH HIGH SCHOOL,35,RICHMOND,2016
353100860959,0.0,0.0,41.67,0.0,0.0,41.67,50.0,0.0,58.33,0.0,0.0,0.0,0.0,0.0,50.0,0.0,95.83,JOHN W LAVELLE PREP CHARTER SCHOOL,35,RICHMOND,2016
353100861083,0.0,0.0,0.0,55.17,0.0,34.48,50.0,0.0,44.83,0.0,0.0,0.0,24.14,0.0,50.0,58.62,15.52,NEW VENTURES CHARTER SCHOOL,35,RICHMOND,2016
400301060006,0.0,3.37,0.78,17.9,0.0,47.34,88.07,0.0,52.66,0.0,0.0,0.0,82.1,0.0,11.93,90.92,95.46,LEWISTON PORTER SENIOR HIGH SCHOOL,40,NIAGARA,2016
400400010011,0.0,0.0,11.98,41.74,0.0,48.45,85.91,3.75,51.55,0.0,1.38,0.0,58.26,0.0,14.09,79.66,89.47,LOCKPORT HIGH SCHOOL,40,NIAGARA,2016
400601060006,0.0,0.0,0.0,32.19,0.0,50.18,88.49,0.0,49.82,0.0,0.0,0.0,67.81,0.0,11.51,71.22,92.81,NEWFANE SENIOR HIGH SCHOOL,40,NIAGARA,2016
400701060010,7.0,1.43,3.34,27.98,0.0,46.1,89.43,0.0,53.9,0.0,0.95,0.0,72.02,0.0,10.57,85.93,93.32,NIAGARA-WHEATFIELD SR HIGH SCHOOL,40,NIAGARA,2016
400800010034,3.75,1.7,36.78,52.12,0.0,49.25,83.73,3.85,50.75,0.0,2.34,0.0,47.88,0.0,16.27,51.58,69.61,NIAGARA FALLS HIGH SCHOOL,40,NIAGARA,2016
400900010011,1.8,0.0,1.71,32.26,0.0,47.35,83.74,1.17,52.65,0.0,0.0,0.0,67.74,0.0,16.26,92.72,85.35,NORTH TONAWANDA HIGH SCHOOL,40,NIAGARA,2016
