AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,LIMITED ENGLISH PROFICIENT,FEMALE,GENERAL EDUCATION STUDENTS,HISPANIC,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
430901060001,0.0,0.0,0.0,48.8,0.0,46.93,87.47,0.0,53.07,0.0,0.0,51.2,0.0,0.0,12.53,0.0,91.47,MARCUS WHITMAN HIGH SCHOOL,43,ONTARIO,2017
431101040002,0.0,0.0,0.0,41.58,0.0,42.29,20.79,0.0,57.71,0.0,0.0,58.42,0.0,0.0,2.51,67.03,88.89,RED JACKET HIGH SCHOOL,43,ONTARIO,2017
431201040002,0.0,0.0,0.0,41.59,0.0,41.15,85.84,0.0,58.85,0.0,0.0,58.41,0.0,0.0,14.16,21.24,95.13,NAPLES HIGH SCHOOL,43,ONTARIO,2017
431301060004,0.0,0.0,0.0,27.25,0.0,50.2,87.91,0.0,49.8,0.0,0.0,72.75,0.0,0.0,12.09,71.72,94.06,MIDLAKES HIGH SCHOOL,43,ONTARIO,2017
431401040002,0.0,0.0,0.0,20.98,0.0,54.91,44.64,0.0,45.09,0.0,0.0,79.02,0.0,0.0,6.25,0.0,88.84,HONEOYE MIDDLE/HIGH SCHOOL,43,ONTARIO,2017
431701060004,0.0,2.45,0.92,16.54,0.0,51.53,96.25,3.22,48.47,0.0,0.0,83.46,0.0,0.0,3.75,90.74,95.41,VICTOR SENIOR HIGH SCHOOL,43,ONTARIO,2017
440102060003,0.0,0.0,8.56,25.67,0.0,50.07,88.85,19.0,49.93,0.0,0.0,74.33,0.0,0.0,11.15,68.65,96.56,WASHINGTONVILLE SENIOR HIGH SCHOOL,44,ORANGE,2017
440201020001,0.0,2.75,6.34,29.2,0.0,48.48,82.09,26.72,51.52,0.0,0.0,70.8,0.0,0.0,17.91,58.68,93.94,CHESTER ACADEMY-MIDDLE/HIGH SCHOOL,44,ORANGE,2017
440301060003,0.0,1.09,8.53,19.33,0.0,50.09,92.01,15.06,49.91,0.0,0.0,80.67,0.0,0.0,7.99,70.87,95.37,CORNWALL CENTRAL HIGH SCHOOL,44,ORANGE,2017
440401060005,0.0,0.76,12.92,40.34,0.0,45.87,86.1,16.83,54.13,0.0,0.0,59.66,0.0,0.0,13.9,66.5,92.4,PINE BUSH SENIOR HIGH SCHOOL,44,ORANGE,2017
440601040001,0.0,1.54,2.75,23.87,0.0,48.62,87.57,16.06,51.38,0.0,0.0,76.13,0.0,0.0,12.43,75.91,93.84,GOSHEN CENTRAL HIGH SCHOOL,44,ORANGE,2017
440901040003,0.0,2.68,7.83,21.92,0.0,51.68,46.09,17.23,48.32,0.0,3.58,78.08,0.0,0.0,3.58,65.32,93.06,JAMES I O'NEILL HIGH SCHOOL,44,ORANGE,2017
441000010009,0.0,1.39,28.65,67.59,2.27,46.59,85.3,48.77,53.41,0.0,0.56,32.41,97.73,0.0,14.7,18.87,83.96,MIDDLETOWN HIGH SCHOOL,44,ORANGE,2017
441101040001,0.0,0.0,5.86,18.18,0.0,48.76,90.23,13.37,51.24,0.0,0.0,81.82,0.0,0.0,9.77,77.61,93.54,MINISINK VALLEY HIGH SCHOOL,44,ORANGE,2017
441201060006,0.0,4.96,7.65,18.89,0.43,48.59,88.08,17.86,51.41,0.0,0.0,81.11,51.88,0.0,11.92,66.84,95.26,MONROE-WOODBURY HIGH SCHOOL,44,ORANGE,2017
441202020001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIRYAS JOEL VILLAGE SCHOOL,44,ORANGE,2017
441301060004,0.0,0.0,11.71,36.19,0.0,49.63,86.96,17.9,50.37,0.0,0.0,63.81,0.0,0.0,13.04,66.8,92.22,VALLEY CENTRAL HIGH SCHOOL,44,ORANGE,2017
441600010017,0.0,1.41,26.38,68.49,4.97,48.88,89.06,44.54,51.12,0.0,0.58,31.51,95.03,0.0,10.94,26.35,78.85,NEWBURGH FREE ACADEMY,44,ORANGE,2017
441600861060,0.0,0.0,36.81,16.56,0.0,56.44,25.15,43.56,43.56,0.0,0.0,29.45,0.0,0.0,4.29,14.72,22.7,NEWBURGH PREP CHARTER HIGH SCHOOL,44,ORANGE,2017
441800050006,0.0,0.0,6.05,54.6,0.0,50.61,82.81,8.84,49.39,0.0,0.0,45.4,0.0,0.0,17.19,80.27,85.35,PORT JERVIS SENIOR HIGH SCHOOL,44,ORANGE,2017
441903020001,0.0,0.0,0.0,13.7,0.0,53.42,63.7,8.9,46.58,0.0,0.0,45.21,0.0,0.0,13.01,77.4,97.95,GEORGE F BAKER HIGH SCH,44,ORANGE,2017
442101060002,0.0,0.0,3.22,17.55,0.0,48.32,89.58,11.24,51.68,0.0,0.0,82.45,0.0,0.0,10.42,81.77,96.37,WARWICK VALLEY HIGH SCHOOL,44,ORANGE,2017
442115020001,0.0,0.0,0.0,24.34,0.0,50.94,21.72,16.48,49.06,0.0,0.0,75.66,0.0,0.0,3.0,71.16,96.63,S S SEWARD INSTITUTE,44,ORANGE,2017
450101060003,0.0,0.0,3.13,44.94,0.0,55.06,89.87,7.0,44.94,0.0,0.0,55.06,0.0,0.0,10.13,79.56,90.79,CHARLES D'AMICO HIGH SCHOOL,45,ORLEANS,2017
450607040002,0.0,0.0,0.0,45.12,0.0,48.37,82.93,0.0,51.63,0.0,0.0,54.88,0.0,0.0,17.07,47.15,93.5,KENDALL JUNIOR-SENIOR HIGH SCHOOL,45,ORLEANS,2017
450704040001,0.0,0.0,0.0,49.03,0.0,45.4,83.84,2.79,54.6,0.0,0.0,50.97,0.0,0.0,16.16,89.69,91.92,HOLLEY JUNIOR-SENIOR HIGH SCHOOL,45,ORLEANS,2017
450801060004,0.0,0.0,1.41,47.68,0.0,49.7,89.49,3.43,50.3,0.0,7.47,52.32,0.0,0.0,10.51,81.21,88.48,MEDINA HIGH SCHOOL,45,ORLEANS,2017
451001040002,0.0,0.0,0.0,43.81,0.0,42.04,88.05,5.31,57.96,0.0,0.0,56.19,0.0,0.0,11.95,46.02,96.46,L A WEBBER MIDDLE-HIGH SCHOOL,45,ORLEANS,2017
460102040006,0.0,0.0,0.0,56.97,0.0,51.99,86.82,0.0,48.01,0.0,0.0,43.03,0.0,0.0,13.18,0.0,82.59,ALTMAR-PARISH-WILLIAMSTOWN JR/SR HS,46,OSWEGO,2017
460500010005,0.0,0.0,0.46,54.81,0.0,47.96,86.94,4.44,52.04,0.0,0.0,45.19,0.0,0.0,13.06,91.85,81.11,G RAY BODLEY HIGH SCHOOL,46,OSWEGO,2017
460701040002,0.0,0.0,0.0,55.88,0.0,50.25,88.73,0.0,49.75,0.0,0.0,44.12,0.0,0.0,11.27,23.28,77.94,HANNIBAL HIGH SCHOOL,46,OSWEGO,2017
460801060005,0.41,0.41,0.41,36.95,0.0,50.53,87.33,0.0,49.47,0.0,0.0,63.05,0.0,0.0,12.67,95.8,88.81,PAUL V MOORE HIGH SCHOOL,46,OSWEGO,2017
460901060003,0.0,0.0,0.0,47.3,0.0,48.65,87.6,2.16,51.35,0.0,0.0,52.7,0.0,0.0,12.4,92.05,88.14,MEXICO HIGH SCHOOL,46,OSWEGO,2017
461300010008,0.0,0.0,1.69,38.03,1.18,46.54,89.71,4.22,53.46,0.0,0.0,61.97,49.07,0.0,10.29,92.41,79.26,OSWEGO HIGH SCHOOL,46,OSWEGO,2017
461801040001,0.0,0.0,0.0,46.04,0.0,47.26,88.11,0.0,52.74,0.0,0.0,53.96,0.0,0.0,11.89,72.56,89.02,PULASKI HIGH SCHOOL,46,OSWEGO,2017
461901040001,0.0,0.0,0.0,54.42,0.0,50.88,86.73,0.0,49.12,0.0,0.0,45.58,0.0,0.0,13.27,0.0,95.58,SANDY CREEK HIGH SCHOOL,46,OSWEGO,2017
462001060006,0.0,0.0,0.0,48.98,0.0,44.88,90.39,0.0,55.12,0.0,1.89,51.02,0.0,0.0,9.61,69.45,87.72,JOHN C BIRDLEBOUGH HIGH SCHOOL,46,OSWEGO,2017
470202040003,0.0,0.0,0.0,58.93,0.0,50.89,23.21,0.0,49.11,0.0,0.0,41.07,0.0,0.0,4.46,0.0,92.86,GILBERTSVILLE-MOUNT UPTON JR-SR HS,47,OTSEGO,2017
470501040001,0.0,0.0,0.0,32.3,0.0,45.34,65.22,0.0,54.66,0.0,0.0,67.7,0.0,0.0,11.8,0.0,92.55,EDMESTON CENTRAL SCHOOL,47,OTSEGO,2017
470801040001,0.0,0.0,0.0,49.53,0.0,45.79,57.01,0.0,54.21,0.0,0.0,50.47,0.0,0.0,21.5,0.0,93.46,LAURENS CENTRAL SCHOOL,47,OTSEGO,2017
470901040001,0.0,0.0,0.0,41.9,0.0,55.24,77.14,0.0,44.76,0.0,0.0,58.1,0.0,0.0,22.86,0.0,92.38,SCHENEVUS CENTRAL SCHOOL,47,OTSEGO,2017
471101040001,0.0,0.0,0.0,43.85,0.0,53.85,41.54,0.0,46.15,0.0,0.0,56.15,0.0,0.0,9.23,20.77,91.54,MILFORD CENTRAL SCHOOL,47,OTSEGO,2017
471201040001,0.0,0.0,0.0,47.11,0.0,52.07,46.28,0.0,47.93,0.0,0.0,52.89,0.0,0.0,9.92,0.0,90.08,MORRIS CENTRAL SCHOOL,47,OTSEGO,2017
471400010002,0.0,3.23,8.6,32.62,0.0,51.43,84.95,6.09,48.57,0.0,0.0,67.38,0.0,0.0,15.05,80.82,87.63,ONEONTA SENIOR HIGH SCHOOL,47,OTSEGO,2017
471601040005,0.0,0.0,0.0,47.25,0.0,43.59,64.1,0.0,56.41,0.0,0.0,52.75,0.0,0.0,12.09,69.96,89.38,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,47,OTSEGO,2017
471701040003,0.0,0.0,0.0,23.43,0.0,48.18,89.44,0.0,51.82,0.0,0.0,76.57,0.0,0.0,10.56,92.08,92.41,COOPERSTOWN JR/SR HIGH SCHOOL,47,OTSEGO,2017
472001040001,0.0,0.0,0.0,36.36,0.0,54.55,0.0,0.0,45.45,0.0,0.0,63.64,0.0,0.0,0.0,0.0,93.94,RICHFIELD SPRINGS ELEMENTARY SCHOOL,47,OTSEGO,2017
472001040002,0.0,0.0,0.0,41.58,0.0,44.55,83.17,0.0,55.45,0.0,0.0,58.42,0.0,0.0,16.83,0.0,87.13,RICHFIELD SPRINGS JR/SR HIGH SCHOOL,47,OTSEGO,2017
472202040001,0.0,0.0,0.0,43.21,0.0,49.38,85.8,0.0,50.62,0.0,0.0,56.79,0.0,0.0,14.2,0.0,93.21,CHERRY VALLEY-SPRINGFIELD CENTRAL,47,OTSEGO,2017
472506040001,0.0,0.0,0.0,44.55,0.0,57.43,80.2,0.0,42.57,0.0,0.0,55.45,0.0,0.0,19.8,0.0,83.17,WORCESTER SCHOOL,47,OTSEGO,2017
480101060001,0.0,2.5,0.81,12.7,0.0,52.25,85.54,12.58,47.75,0.0,0.0,87.3,0.0,0.0,14.46,82.23,96.12,MAHOPAC HIGH SCHOOL,48,PUTNAM,2017
480102060005,0.0,1.13,1.84,22.65,0.0,50.11,85.92,19.53,49.89,0.0,0.0,77.35,0.0,0.0,14.08,74.24,92.64,CARMEL HIGH SCHOOL,48,PUTNAM,2017
480401040002,0.0,0.0,0.0,12.5,0.0,48.26,85.42,3.47,51.74,0.0,0.0,87.5,0.0,0.0,14.58,87.5,96.88,HALDANE HIGH SCHOOL,48,PUTNAM,2017
480503040001,0.0,1.94,0.0,17.77,0.0,49.76,91.6,12.6,50.24,0.0,0.0,82.23,0.0,0.0,8.4,81.58,95.64,PUTNAM VALLEY HIGH SCHOOL,48,PUTNAM,2017
480601060003,0.0,1.63,3.18,21.05,1.37,47.16,84.62,20.1,52.84,0.0,0.95,78.95,44.5,0.0,15.38,72.42,93.47,BREWSTER HIGH SCHOOL,48,PUTNAM,2017
490101040006,0.0,0.0,0.0,41.45,0.0,46.58,86.32,0.0,53.42,0.0,0.0,58.55,0.0,0.0,13.68,0.0,87.18,BERLIN MIDDLE SCHOOL/HIGH SCHOOL,49,RENSSELAER,2017
490202040002,0.0,0.0,0.0,19.12,0.0,49.87,87.6,0.0,50.13,0.0,0.0,80.88,0.0,0.0,12.4,0.0,91.47,TAMARAC MIDDLE SCHOOL HIGH SCHOOL,49,RENSSELAER,2017
490301060007,0.0,2.85,2.24,18.21,0.0,49.07,84.72,3.94,50.93,0.0,4.71,81.79,0.0,0.0,15.28,85.57,95.29,COLUMBIA HIGH SCHOOL,49,RENSSELAER,2017
490501060003,0.0,0.0,0.0,41.6,0.0,49.37,90.73,0.0,50.63,0.0,0.0,58.4,0.0,0.0,9.27,50.63,85.96,HOOSICK FALLS JR/SR HIGH SCHOOL,49,RENSSELAER,2017
490601060003,0.0,0.0,21.64,49.93,0.0,43.83,81.55,10.68,56.17,0.0,0.0,50.07,0.0,0.0,18.45,64.22,81.69,LANSINGBURGH SENIOR HIGH SCHOOL,49,RENSSELAER,2017
491200010007,0.0,10.84,7.34,67.48,0.0,44.41,86.71,4.9,55.59,0.0,0.0,32.52,0.0,0.0,13.29,65.73,83.92,RENSSELAER JUNIOR/SENIOR HIGH,49,RENSSELAER,2017
491302060002,0.0,0.96,0.0,16.63,0.0,50.0,81.84,1.15,50.0,0.0,0.0,83.37,0.0,0.0,18.16,94.93,90.06,AVERILL PARK HIGH SCHOOL,49,RENSSELAER,2017
491401040002,0.0,0.0,0.0,34.04,0.0,50.13,84.43,0.0,49.87,0.0,0.0,65.96,0.0,0.0,15.57,0.0,92.61,HOOSIC VALLEY JUNIOR SENIOR HIGH,49,RENSSELAER,2017
491501040002,0.0,0.0,0.0,19.52,0.0,44.18,83.56,0.0,55.82,0.0,0.0,80.48,0.0,0.0,16.44,91.78,98.29,MAPLE HILL HIGH SCHOOL,49,RENSSELAER,2017
491700010019,0.0,0.0,31.27,63.38,2.84,51.25,86.71,13.38,48.75,0.0,3.18,36.62,49.33,0.0,13.29,49.33,86.2,TROY HIGH SCHOOL,49,RENSSELAER,2017
500101060011,0.0,15.73,0.98,14.62,1.19,49.65,86.57,12.38,50.35,0.0,0.7,85.38,71.26,0.0,13.43,67.13,97.48,CLARKSTOWN NORTH SENIOR HIGH SCHOOL,50,ROCKLAND,2017
500101060019,0.0,17.22,2.75,9.1,0.0,51.38,87.23,13.34,48.62,0.0,1.2,90.9,0.0,0.0,12.77,64.15,97.81,CLARKSTOWN SOUTH SENIOR HIGH SCHOOL,50,ROCKLAND,2017
500101060020,0.0,0.0,0.0,28.57,0.0,11.9,0.0,0.0,16.67,0.0,0.0,23.81,0.0,0.0,0.0,0.0,73.81,BIRCHWOOD SCHOOL,50,ROCKLAND,2017
500108030004,0.0,13.11,0.71,18.8,1.99,46.01,89.89,16.81,53.99,0.0,0.0,81.2,48.43,0.0,10.11,65.67,94.73,NANUET SENIOR HIGH SCHOOL,50,ROCKLAND,2017
500201060009,0.0,0.0,14.81,46.26,5.8,49.67,88.68,46.85,50.33,0.0,0.0,53.74,94.2,0.0,11.32,34.67,85.66,NORTH ROCKLAND HIGH SCHOOL,50,ROCKLAND,2017
500301060007,0.0,7.32,0.0,13.83,2.17,49.37,87.34,11.39,50.63,0.0,0.0,86.17,71.7,0.0,12.66,76.94,95.75,TAPPAN ZEE HIGH SCHOOL,50,ROCKLAND,2017
500304030006,0.0,6.24,19.8,26.37,2.95,51.09,89.82,17.07,48.91,0.0,1.75,73.63,97.05,0.0,10.18,52.08,92.01,NYACK SENIOR HIGH SCHOOL,50,ROCKLAND,2017
500308030008,0.0,1.72,0.0,6.23,0.0,52.39,91.38,4.24,47.61,0.0,0.0,93.77,0.0,0.0,8.62,88.46,99.07,PEARL RIVER HIGH SCHOOL,50,ROCKLAND,2017
500401060009,0.79,7.42,6.24,19.89,1.12,51.41,87.98,13.92,48.59,0.0,0.79,80.11,74.46,0.0,12.02,69.8,95.93,SUFFERN SENIOR HIGH SCHOOL,50,ROCKLAND,2017
500402060014,0.0,2.15,49.66,76.89,24.83,47.08,87.63,43.04,52.92,0.0,0.0,23.11,75.17,0.0,12.37,4.38,67.1,SPRING VALLEY HIGH SCHOOL,50,ROCKLAND,2017
500402060018,0.0,7.34,46.06,75.27,17.85,47.37,90.65,41.11,52.63,0.0,0.0,24.73,82.15,0.0,9.35,0.0,69.63,RAMAPO HIGH SCHOOL,50,ROCKLAND,2017
510101040003,0.0,0.0,0.0,51.77,0.0,41.13,88.3,0.0,58.87,0.0,0.0,48.23,0.0,0.0,11.7,72.7,85.11,ST LAWRENCE HIGH SCHOOL,51,SAINT LAWRENCE,2017
510201060003,0.0,0.0,0.0,38.41,0.0,46.38,79.47,0.0,53.62,0.0,0.0,61.59,0.0,0.0,20.53,68.12,85.02,H C WILLIAMS SENIOR HIGH SCH,51,SAINT LAWRENCE,2017
510401040001,0.0,0.0,0.0,55.22,0.0,46.27,19.4,0.0,53.73,0.0,0.0,44.78,0.0,0.0,7.46,0.0,95.52,CLIFTON-FINE JUNIOR-SENIOR HIGH SCH,51,SAINT LAWRENCE,2017
510501040001,0.0,0.0,0.0,28.0,0.0,64.0,0.0,0.0,36.0,0.0,0.0,45.33,0.0,0.0,0.0,0.0,98.67,COLTON-PIERREPONT CENTRAL SCHOOL,51,SAINT LAWRENCE,2017
511101060005,0.0,0.0,0.0,52.11,0.0,48.12,78.27,0.0,51.88,0.0,0.0,47.89,0.0,0.0,21.73,22.84,80.04,GOUVERNEUR JUNIOR-SENIOR HIGH SCHOOL,51,SAINT LAWRENCE,2017
511201040001,0.0,0.0,0.0,40.0,0.0,52.22,28.89,0.0,47.78,0.0,0.0,60.0,0.0,0.0,6.67,0.0,81.11,HAMMOND CENTRAL SCHOOL,51,SAINT LAWRENCE,2017
511301040002,0.0,0.0,0.0,36.46,0.0,35.42,25.0,0.0,31.25,0.0,0.0,30.21,0.0,0.0,7.29,0.0,85.42,HERMON-DEKALB CENTRAL SCHOOL,51,SAINT LAWRENCE,2017
511602040002,0.0,0.0,0.0,46.15,0.0,54.62,0.0,0.0,45.38,0.0,0.0,53.85,0.0,0.0,0.0,0.0,96.92,LISBON CENTRAL SCHOOL,51,SAINT LAWRENCE,2017
511901040001,0.0,0.0,0.0,42.44,0.0,50.73,65.37,0.0,49.27,0.0,0.0,57.56,0.0,0.0,9.76,0.0,89.27,MADRID-WADDINGTON JUNIOR-SENIOR HS,51,SAINT LAWRENCE,2017
512001060008,11.9,0.0,0.0,49.54,0.0,50.46,86.5,0.0,49.54,0.0,0.0,50.46,0.0,0.0,13.5,80.66,83.64,MASSENA SENIOR HIGH SCHOOL,51,SAINT LAWRENCE,2017
512101040001,0.0,0.0,0.0,57.32,0.0,51.22,0.0,0.0,48.78,0.0,0.0,42.68,0.0,0.0,0.0,0.0,91.46,MORRISTOWN CENTRAL SCHOOL,51,SAINT LAWRENCE,2017
512201040001,0.0,0.0,0.0,50.58,0.0,49.81,83.66,0.0,50.19,0.0,0.0,49.42,0.0,0.0,16.34,0.0,86.38,NORWOOD-NORFOLK SCHOOL,51,SAINT LAWRENCE,2017
512300010009,0.0,0.0,0.0,58.14,0.0,46.25,85.01,0.0,53.75,0.0,0.0,41.86,0.0,0.0,14.99,26.1,85.79,OGDENSBURG FREE ACADEMY,51,SAINT LAWRENCE,2017
512404040001,0.0,0.0,0.0,42.57,0.0,53.38,26.35,0.0,46.62,0.0,0.0,57.43,0.0,0.0,4.05,0.0,91.22,HEUVELTON CENTRAL SCHOOL,51,SAINT LAWRENCE,2017
512501040004,0.0,0.0,0.0,42.57,0.0,46.62,64.86,0.0,53.38,0.0,0.0,57.43,0.0,0.0,15.54,0.0,93.24,PARISHVILLE-HOPKINTON JR-SR HS,51,SAINT LAWRENCE,2017
512902060003,0.0,0.0,0.0,32.4,0.0,46.42,90.97,0.0,53.58,0.0,0.0,67.6,0.0,0.0,9.03,55.45,94.7,POTSDAM SENIOR HIGH SCHOOL,51,SAINT LAWRENCE,2017
513102040002,0.0,0.0,0.0,60.11,0.0,48.4,76.06,0.0,51.6,0.0,0.0,39.89,0.0,0.0,23.94,0.0,88.3,EDWARDS-KNOX JUNIOR-SENIOR HS,51,SAINT LAWRENCE,2017
520101060006,0.0,0.46,0.0,8.86,0.0,46.39,89.32,1.1,53.61,0.0,0.0,91.14,0.0,0.0,10.68,95.43,97.99,BURNT HILLS-BALLSTON LAKE SR HS,52,SARATOGA,2017
520302060001,0.0,5.98,2.89,13.43,0.0,48.03,90.87,4.14,51.97,0.0,0.36,86.57,0.0,0.0,9.13,84.9,92.78,SHENENDEHOWA HIGH SCHOOL,52,SARATOGA,2017
520401040007,0.0,0.0,0.0,48.84,0.0,43.41,90.18,0.0,56.59,0.0,0.0,51.16,0.0,0.0,9.82,0.0,84.75,CORINTH HIGH SCHOOL,52,SARATOGA,2017
520701040002,0.0,0.0,0.0,27.74,0.0,53.28,71.53,0.0,46.72,0.0,0.0,72.26,0.0,0.0,8.39,27.37,94.16,GALWAY JR/SR HIGH SCHOOL,52,SARATOGA,2017
521200050003,0.0,0.0,0.0,42.13,0.0,51.27,87.31,0.0,48.73,0.0,0.0,57.87,0.0,0.0,12.69,38.07,89.09,MECHANICVILLE JR/SR HIGH SCHOOL,52,SARATOGA,2017
521301060001,0.0,0.0,1.91,27.74,0.0,47.48,88.26,1.22,52.52,0.0,0.0,72.26,0.0,0.0,11.74,95.05,90.17,BALLSTON SPA SENIOR HIGH SCHOOL,52,SARATOGA,2017
521401040007,0.0,0.0,0.0,27.53,0.0,47.22,88.57,1.39,52.78,0.0,0.0,72.47,0.0,0.0,11.43,96.52,86.88,SOUTH GLENS FALLS SENIOR HIGH SCHOOL,52,SARATOGA,2017
521701040002,0.0,0.0,0.0,28.09,0.0,49.37,91.59,0.0,50.63,0.0,0.0,71.91,0.0,0.0,8.41,72.99,93.2,SCHUYLERVILLE HIGH SCHOOL,52,SARATOGA,2017
521800010010,0.0,1.1,2.39,19.33,0.48,48.11,91.98,2.72,51.89,0.0,0.81,80.67,50.12,0.0,8.02,91.98,93.17,SARATOGA SPRINGS HIGH SCHOOL,52,SARATOGA,2017
522001040003,0.0,0.0,0.0,16.81,0.0,51.57,50.14,0.0,48.43,0.0,0.0,83.19,0.0,0.0,4.27,39.89,93.73,STILLWATER MIDDLE SCHOOL HIGH SCHOOL,52,SARATOGA,2017
522101030004,0.0,0.0,0.0,37.55,0.0,48.28,43.3,0.0,51.72,0.0,0.0,62.45,0.0,0.0,5.36,70.11,87.74,WATERFORD-HALFMOON JUNIOR-SENIOR,52,SARATOGA,2017
530101040001,0.0,0.0,0.0,19.62,0.0,46.15,48.46,0.0,53.85,0.0,0.0,80.38,0.0,0.0,3.85,0.0,95.38,DUANESBURG HIGH SCHOOL,53,SCHENECTADY,2017
530202060006,0.0,1.64,3.15,26.45,0.0,46.6,86.15,1.26,53.4,0.0,0.0,73.55,0.0,0.0,13.85,90.68,89.42,SCOTIA-GLENVILLE SENIOR HIGH SCHOOL,53,SCHENECTADY,2017
530301060007,0.0,12.66,3.77,10.21,0.0,52.48,92.38,1.04,47.52,0.0,1.04,89.79,0.0,0.0,7.62,80.31,95.34,NISKAYUNA HIGH SCHOOL,53,SCHENECTADY,2017
530501060006,0.0,1.7,1.36,24.49,0.0,50.68,87.24,3.06,49.32,0.0,1.02,75.51,0.0,0.0,12.76,88.61,91.84,SCHALMONT HIGH SCHOOL,53,SCHENECTADY,2017
530515060004,0.0,2.19,3.97,35.7,0.0,49.37,90.92,3.86,50.63,0.0,1.15,64.3,0.0,0.0,9.08,86.53,89.46,MOHONASEN SENIOR HIGH SCHOOL,53,SCHENECTADY,2017
530600010025,0.0,14.64,35.19,73.28,2.07,48.35,84.28,15.2,51.65,0.0,0.49,26.72,97.93,0.0,15.72,29.83,64.43,SCHENECTADY HIGH SCHOOL,53,SCHENECTADY,2017
540801040001,0.0,0.0,0.0,47.83,0.0,41.74,55.65,0.0,58.26,0.0,0.0,52.17,0.0,0.0,18.26,0.0,91.3,GILBOA-CONESVILLE CENTRAL SCHOOL,54,SCHOHARIE,2017
540901040001,0.0,0.0,0.0,54.62,0.0,46.22,0.0,0.0,53.78,0.0,0.0,45.38,0.0,0.0,0.0,0.0,81.51,JEFFERSON CENTRAL SCHOOL,54,SCHOHARIE,2017
541001040001,0.0,0.0,0.0,49.8,0.0,49.8,81.03,0.0,50.2,0.0,0.0,50.2,0.0,0.0,18.97,0.0,86.56,MIDDLEBURGH JUNIOR/SENIOR HIGH SCH,54,SCHOHARIE,2017
541102060002,0.0,0.0,0.0,44.23,0.0,46.71,89.34,0.0,53.29,0.0,0.0,55.77,0.0,0.0,10.66,94.67,81.35,COBLESKILL-RICHMONDVILLE HIGH SCHOOL,54,SCHOHARIE,2017
541201040003,0.0,0.0,0.0,37.98,0.0,60.08,86.05,0.0,39.92,0.0,0.0,62.02,0.0,0.0,13.95,0.0,87.6,SCHOHARIE HIGH SCHOOL,54,SCHOHARIE,2017
541401040001,0.0,0.0,0.0,50.47,0.0,43.93,14.02,0.0,56.07,0.0,0.0,49.53,0.0,0.0,4.67,0.0,85.05,SHARON SPRINGS CENTRAL SCHOOL,54,SCHOHARIE,2017
550101040003,0.0,0.0,0.0,47.55,0.0,45.59,88.24,2.45,54.41,0.0,0.0,52.45,0.0,0.0,11.76,25.0,91.67,ODESSA-MONTOUR JR/SR HIGH SCHOOL,55,SCHUYLER,2017
550301060004,0.0,0.0,0.0,39.94,0.0,49.7,89.02,0.0,50.3,0.0,0.0,60.06,0.0,0.0,10.98,46.95,90.24,WATKINS GLEN CENTRAL HIGH SCHOOL,55,SCHUYLER,2017
560501040004,0.0,0.0,0.0,50.0,0.0,47.13,84.43,0.0,52.87,0.0,0.0,50.0,0.0,0.0,15.57,45.08,86.48,SOUTH SENECA MIDDLE/HIGH SCHOOL,56,SENECA,2017
560603040001,0.0,0.0,0.0,37.4,0.0,53.66,0.0,0.0,46.34,0.0,0.0,62.6,0.0,0.0,0.0,0.0,87.8,ROMULUS CENTRAL SCHOOL,56,SENECA,2017
560701060003,0.0,0.0,0.0,35.07,0.0,55.07,89.28,0.0,44.93,0.0,0.0,64.93,0.0,0.0,10.72,88.7,87.83,MYNDERSE ACADEMY,56,SENECA,2017
561006060001,0.0,0.0,3.23,36.39,0.0,47.79,83.84,1.19,52.21,0.0,0.0,63.61,0.0,0.0,16.16,90.31,83.84,WATERLOO HIGH SCHOOL,56,SENECA,2017
570101040002,0.0,0.0,0.0,51.46,0.0,53.51,83.04,0.0,46.49,0.0,0.0,48.54,0.0,0.0,16.96,25.44,90.06,ADDISON MIDDLE/HIGH SCHOOL,57,STEUBEN,2017
570201040002,0.0,0.0,0.0,46.04,0.0,49.64,0.0,0.0,50.36,0.0,0.0,53.96,0.0,0.0,0.0,0.0,95.68,AVOCA CENTRAL SCHOOL,57,STEUBEN,2017
570302060003,0.0,0.0,0.0,47.41,0.0,50.31,86.34,0.0,49.69,0.0,0.0,52.59,0.0,0.0,13.66,24.02,90.27,HAVERLING SENIOR HIGH SCHOOL,57,STEUBEN,2017
570401040001,0.0,0.0,0.0,41.67,0.0,46.43,73.81,0.0,53.57,0.0,0.0,58.33,0.0,0.0,26.19,0.0,76.19,BRADFORD CENTRAL SCHOOL,57,STEUBEN,2017
570603040002,0.0,0.0,0.0,56.32,0.0,49.46,88.09,0.0,50.54,0.0,0.0,43.68,0.0,0.0,11.91,0.0,94.58,CAMPBELL-SAVONA JR/SR HIGH SCHOOL,57,STEUBEN,2017
