,AGGREGATION_NAME,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,LIMITED ENGLISH PROFICIENT,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_CODE,COUNTY_CODE,COUNTY_NAME,YEAR,HOMELESS,IN FOSTER CARE,NOT HOMELESS,NOT IN FOSTER CARE,PARENT NOT IN ARMED FORCES,PARENT IN ARMED FORCES,NUM_OUT_CERT,PER_TEACH_INEXP,PER_OUT_CERT,NRC_CODE,CHARTER
5601,HUNTINGTON HIGH SCHOOL,0.0,1.66,7.37,41.23,50.36,1.04,84.42,34.16,6.44,49.64,0.0,1.25,58.77,93.56,0.0,15.58,54.41,95.28,580403030013,58,SUFFOLK,2019,1.14,0.0,66.56,0.0,0.0,0.0,0.0,14.75,0.0,5.0,False
5602,NORTHPORT SENIOR HIGH SCHOOL,0.24,3.86,0.58,8.41,48.6,0.19,90.34,4.35,0.34,51.4,0.0,0.29,91.59,99.66,100.0,9.66,90.68,97.0,580404030009,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,6.0,False
5603,NORTHPORT SENIOR HIGH SCHOOL,0.0,3.45,0.48,11.4,48.37,0.0,88.03,4.69,0.0,51.63,0.0,0.0,88.6,0.0,0.0,11.97,90.76,96.6,580404030009,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,6.0,False
5604,NORTHPORT SENIOR HIGH SCHOOL,0.0,3.5,0.31,12.0,48.38,0.0,88.15,6.29,1.55,51.62,0.0,0.0,88.0,45.96,0.0,11.85,88.72,96.29,580404030009,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,6.0,False
5605,NORTHPORT SENIOR HIGH SCHOOL,0.0,3.52,0.29,14.06,50.05,0.0,86.96,6.93,1.37,49.95,0.0,0.0,85.94,73.19,0.0,13.04,88.28,97.41,580404030009,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,6.0,False
5606,NORTHPORT SENIOR HIGH SCHOOL,0.0,3.3,0.0,15.1,49.76,0.0,86.51,7.48,2.09,50.24,0.0,0.4,84.9,97.91,0.0,13.49,87.53,96.63,580404030009,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.6,0.65,6.0,False
5607,HALF HOLLOW HILLS HIGH SCHOOL EAST,0.0,12.72,14.34,13.48,48.19,0.16,87.87,5.93,0.7,51.81,0.0,1.24,86.52,99.3,100.0,12.13,65.77,97.68,580405060010,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.21,0.53,6.0,False
5608,HALF HOLLOW HILLS HIGH SCHOOL EAST,0.0,12.11,14.03,15.47,45.76,0.0,86.56,4.8,0.0,54.24,0.0,1.55,84.53,0.0,0.0,13.44,65.76,97.6,580405060010,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.68,0.53,6.0,False
5609,HALF HOLLOW HILLS HIGH SCHOOL EAST,0.0,12.57,12.62,15.04,46.29,0.0,88.37,6.73,0.74,53.71,0.0,0.47,84.96,49.76,0.0,11.63,63.44,97.84,580405060010,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,6.0,False
5610,HALF HOLLOW HILLS HIGH SCHOOL EAST,0.0,12.74,11.97,16.18,47.82,0.0,85.77,8.53,0.36,52.18,0.0,0.46,83.82,24.29,0.0,14.23,63.59,97.18,580405060010,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.62,0.75,6.0,False
5611,HALF HOLLOW HILLS HIGH SCHOOL EAST,0.0,13.08,11.51,17.56,49.11,0.36,85.07,9.59,0.5,50.89,0.0,1.49,82.44,33.62,0.0,14.93,61.62,97.09,580405060010,58,SUFFOLK,2019,0.43,0.0,30.06,0.0,0.0,0.0,2.0,11.7,0.78,6.0,False
5612,HALF HOLLOW HILLS HIGH SCHOOL WEST,0.13,13.93,15.9,15.51,46.12,0.26,85.35,5.98,0.13,53.88,0.0,0.99,84.49,99.87,100.0,14.65,63.07,95.99,580405060016,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.92,1.3,6.0,False
5613,HALF HOLLOW HILLS HIGH SCHOOL WEST,0.0,12.75,15.07,18.73,44.3,0.0,83.52,4.72,0.0,55.7,0.0,0.7,81.27,0.0,0.0,16.48,64.44,96.48,580405060016,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.23,0.64,6.0,False
5614,HALF HOLLOW HILLS HIGH SCHOOL WEST,0.0,14.81,13.86,19.7,47.15,0.0,82.34,6.05,0.0,52.85,0.0,1.36,80.3,0.0,0.0,17.66,63.52,94.5,580405060016,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.53,0.61,6.0,False
5615,HALF HOLLOW HILLS HIGH SCHOOL WEST,0.0,13.53,13.53,22.52,45.47,0.0,80.31,6.73,0.0,54.53,0.0,0.92,77.48,0.0,0.0,19.69,63.88,94.76,580405060016,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,0.0,6.0,False
5616,HALF HOLLOW HILLS HIGH SCHOOL WEST,0.0,15.18,13.35,22.63,46.52,0.0,79.69,7.45,0.0,53.48,0.0,0.68,77.37,0.0,0.0,20.31,61.51,93.96,580405060016,58,SUFFOLK,2019,0.48,0.0,30.37,0.0,0.0,0.0,0.0,12.41,0.0,6.0,False
5617,HARBORFIELDS HIGH SCHOOL,0.0,3.26,5.63,8.63,51.14,0.09,89.52,4.4,0.35,48.86,0.0,0.62,91.37,99.65,100.0,10.48,86.09,99.21,580406060007,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,6.0,False
5618,HARBORFIELDS HIGH SCHOOL,0.0,2.08,5.54,9.95,53.46,0.0,90.83,4.24,0.0,46.54,0.0,1.04,90.05,0.0,0.0,9.17,85.29,99.39,580406060007,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,6.0,False
5619,HARBORFIELDS HIGH SCHOOL,0.0,2.08,2.52,9.03,54.08,0.0,90.28,6.42,0.0,45.92,0.0,0.52,90.97,0.0,0.0,9.72,86.11,99.39,580406060007,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05,0.0,6.0,False
5620,HARBORFIELDS HIGH SCHOOL,0.0,3.42,3.16,10.5,50.98,0.0,89.24,7.43,0.85,49.02,0.0,1.54,89.5,49.53,0.0,10.76,83.77,99.06,580406060007,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,0.0,6.0,False
5621,HARBORFIELDS HIGH SCHOOL,0.0,4.1,2.11,11.48,51.52,0.0,89.81,9.6,1.17,48.48,0.0,0.7,88.52,66.04,0.0,10.19,81.73,98.48,580406060007,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,6.0,False
5622,COMMACK HIGH SCHOOL,0.04,6.4,0.95,6.44,50.08,0.24,87.56,5.41,0.6,49.92,0.0,0.48,93.56,99.4,100.0,12.44,86.72,97.81,580410030017,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,6.0,False
5623,COMMACK HIGH SCHOOL,0.0,6.89,0.0,7.13,50.52,0.0,87.57,5.02,0.2,49.48,0.0,0.0,92.87,24.82,0.0,12.43,86.33,98.13,580410030017,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,6.0,False
5624,COMMACK HIGH SCHOOL,0.0,6.66,0.0,8.02,48.51,0.0,86.6,5.29,0.21,51.49,0.0,0.0,91.98,25.81,0.0,13.4,86.31,98.35,580410030017,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,6.0,False
5625,COMMACK HIGH SCHOOL,0.0,6.57,0.51,10.6,49.89,0.0,85.93,5.13,0.0,50.11,0.0,0.0,89.4,0.0,0.0,14.07,86.22,98.52,580410030017,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.81,0.6,6.0,False
5626,COMMACK HIGH SCHOOL,0.0,6.63,0.35,12.08,48.56,0.0,84.4,5.34,0.0,51.44,0.0,0.0,87.92,0.0,0.0,15.6,86.1,98.74,580410030017,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.09,0.89,6.0,False
5627,WALT WHITMAN HIGH SCHOOL,0.11,7.52,12.49,44.66,49.24,2.88,85.36,28.26,4.47,50.76,0.0,1.81,55.34,95.53,100.0,14.64,49.8,94.06,580413030011,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.41,0.27,5.0,False
5628,WALT WHITMAN HIGH SCHOOL,0.0,7.27,11.38,49.75,49.08,0.0,84.79,31.87,5.66,50.92,0.0,0.94,50.25,94.34,0.0,15.21,47.86,93.89,580413030011,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.39,0.26,5.0,False
5629,WALT WHITMAN HIGH SCHOOL,0.0,6.7,9.81,49.81,51.69,0.0,85.47,32.17,5.09,48.31,0.0,0.32,50.19,94.91,0.0,14.53,49.49,94.37,580413030011,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0,5.0,False
5630,WALT WHITMAN HIGH SCHOOL,0.0,7.04,9.98,49.25,49.09,2.88,85.65,33.78,5.39,50.91,0.0,1.17,50.75,94.61,0.0,14.35,47.6,93.97,580413030011,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,5.0,False
5631,WALT WHITMAN HIGH SCHOOL,0.0,6.6,6.32,51.62,48.17,2.94,87.37,35.82,7.82,51.83,0.0,0.57,48.38,92.18,0.0,12.63,47.88,94.19,580413030011,58,SUFFOLK,2019,1.79,0.0,98.21,0.0,0.0,0.0,0.0,11.18,0.0,5.0,False
5632,BAY SHORE SENIOR HIGH SCHOOL,0.0,4.1,21.62,42.26,48.68,1.89,87.44,37.36,2.64,51.32,0.0,0.65,57.74,97.36,100.0,12.56,36.28,92.02,580501030006,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,5.0,False
5633,BAY SHORE SENIOR HIGH SCHOOL,0.0,2.85,20.5,42.71,47.95,0.0,87.53,36.28,2.39,52.05,0.0,0.0,57.29,97.61,0.0,12.47,37.13,91.51,580501030006,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,5.0,False
5634,BAY SHORE SENIOR HIGH SCHOOL,0.0,3.66,21.06,42.69,48.4,0.0,86.66,36.92,3.45,51.6,0.0,0.72,57.31,96.55,0.0,13.34,36.41,90.73,580501030006,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,5.0,False
5635,BAY SHORE SENIOR HIGH SCHOOL,0.0,2.52,21.82,46.21,48.37,0.53,87.07,37.43,5.1,51.63,0.0,0.32,53.79,94.9,0.0,12.93,34.44,88.01,580501030006,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09,0.0,5.0,False
5636,BAY SHORE SENIOR HIGH SCHOOL,0.0,2.83,21.52,49.17,48.55,0.34,86.83,38.97,5.31,51.45,0.0,0.69,50.83,94.69,0.0,13.17,34.0,90.48,580501030006,58,SUFFOLK,2019,2.07,0.0,97.93,0.0,0.0,0.0,2.0,11.59,0.7,5.0,False
5637,ISLIP HIGH SCHOOL,0.09,3.27,5.59,19.26,50.56,0.6,91.06,16.25,1.38,49.44,0.0,1.12,80.74,98.62,100.0,8.94,73.69,97.08,580502020001,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,5.0,False
5638,ISLIP HIGH SCHOOL,0.0,0.54,5.51,19.33,49.59,0.0,90.79,17.52,0.63,50.41,0.0,0.54,80.67,27.01,0.0,9.21,73.8,97.92,580502020001,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.32,0.37,5.0,False
5639,ISLIP HIGH SCHOOL,0.0,1.01,5.73,27.87,47.89,0.0,90.24,18.61,1.61,52.11,0.0,1.61,72.13,44.27,0.0,9.76,71.23,97.99,580502020001,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.56,0.38,5.0,False
5640,ISLIP HIGH SCHOOL,0.0,3.15,6.1,26.55,47.51,1.02,90.34,20.35,2.14,52.49,0.0,2.64,73.45,70.7,0.0,9.66,67.04,96.24,580502020001,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,5.0,False
5641,ISLIP HIGH SCHOOL,0.0,2.55,6.95,32.34,47.38,0.71,90.21,22.98,3.69,52.62,0.0,2.41,67.66,96.31,0.0,9.79,64.11,96.1,580502020001,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.45,0.59,5.0,False
5642,EAST ISLIP HIGH SCHOOL,0.07,0.94,1.41,12.2,48.12,0.07,89.48,8.78,0.27,51.88,0.0,1.34,87.8,99.73,100.0,10.52,87.47,93.36,580503030006,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.43,0.61,5.0,False
5643,EAST ISLIP HIGH SCHOOL,0.0,0.0,0.83,13.62,49.47,0.0,89.18,10.82,0.0,50.53,0.0,0.0,86.38,0.0,0.0,10.82,85.4,94.7,580503030006,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.28,0.96,5.0,False
5644,EAST ISLIP HIGH SCHOOL,0.0,1.18,0.44,16.34,49.37,0.0,89.77,11.41,0.0,50.63,0.0,0.0,83.66,0.0,0.0,10.23,83.89,94.85,580503030006,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.34,1.02,5.0,False
5645,EAST ISLIP HIGH SCHOOL,0.0,1.77,0.81,22.56,49.23,0.0,88.56,14.1,0.0,50.77,0.0,1.61,77.44,0.0,0.0,11.44,79.94,94.84,580503030006,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,0.0,5.0,False
5646,EAST ISLIP HIGH SCHOOL,0.0,1.58,0.63,25.05,49.16,0.0,87.68,13.79,0.0,50.84,0.0,2.11,74.95,0.0,0.0,12.32,79.58,95.16,580503030006,58,SUFFOLK,2019,1.05,0.0,36.74,0.0,0.0,0.0,0.0,7.59,0.0,5.0,False
5647,SAYVILLE HIGH SCHOOL,0.0,1.63,0.27,11.05,49.09,0.36,90.13,4.53,0.0,50.91,0.0,0.27,88.95,100.0,100.0,9.87,93.3,97.92,580504030004,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,6.0,False
5648,SAYVILLE HIGH SCHOOL,0.0,0.0,0.0,10.22,49.02,0.0,89.99,3.72,0.0,50.98,0.0,0.0,89.78,0.0,0.0,10.01,92.05,98.56,580504030004,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,6.0,False
5649,SAYVILLE HIGH SCHOOL,0.0,0.0,0.0,13.27,50.46,0.0,89.67,4.26,0.0,49.54,0.0,0.0,86.73,0.0,0.0,10.33,93.01,98.07,580504030004,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,6.0,False
5650,SAYVILLE HIGH SCHOOL,0.0,0.0,0.0,12.4,48.96,0.0,87.08,4.17,0.0,51.04,0.0,0.0,87.6,0.0,0.0,12.92,93.44,97.19,580504030004,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,6.0,False
5651,SAYVILLE HIGH SCHOOL,0.0,0.0,0.0,12.31,49.52,0.0,88.78,4.24,0.0,50.48,0.0,0.0,87.69,0.0,0.0,11.22,92.75,98.56,580504030004,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57,0.0,6.0,False
5652,BAYPORT-BLUE POINT HIGH SCHOOL,0.38,1.92,1.28,8.58,48.91,0.13,87.32,3.97,0.38,51.09,0.0,0.26,91.42,99.62,100.0,12.68,92.19,96.93,580505020004,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,6.0,False
5653,BAYPORT-BLUE POINT HIGH SCHOOL,0.0,3.68,0.0,9.9,47.59,0.0,87.18,1.78,0.0,52.41,0.0,0.0,90.1,0.0,0.0,12.82,89.85,98.35,580505020004,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,6.0,False
5654,BAYPORT-BLUE POINT HIGH SCHOOL,0.0,2.12,0.0,10.88,50.5,0.0,88.0,3.12,0.0,49.5,0.0,0.0,89.12,0.0,0.0,12.0,91.0,98.0,580505020004,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.0,6.0,False
5655,BAYPORT-BLUE POINT HIGH SCHOOL,0.0,1.55,0.0,11.87,46.84,0.0,88.0,3.35,0.0,53.16,0.0,0.0,88.13,0.0,0.0,12.0,90.06,97.81,580505020004,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,0.0,6.0,False
5656,BAYPORT-BLUE POINT HIGH SCHOOL,0.0,0.0,0.0,12.08,48.86,0.0,88.97,4.55,0.0,51.14,0.0,0.0,87.92,0.0,0.0,11.03,91.59,97.9,580505020004,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,False
5657,HAUPPAUGE HIGH SCHOOL,0.0,7.02,3.23,9.47,49.54,0.28,91.02,5.96,0.49,50.46,0.0,0.21,90.53,99.51,100.0,8.98,83.58,96.7,580506030007,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,6.0,False
5658,HAUPPAUGE HIGH SCHOOL,0.0,7.36,1.62,13.25,50.22,0.0,90.87,5.45,0.0,49.78,0.0,0.0,86.75,0.0,0.0,9.13,83.73,96.69,580506030007,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,6.0,False
5659,HAUPPAUGE HIGH SCHOOL,0.0,6.39,0.86,14.34,50.27,0.0,89.71,7.01,0.0,49.73,0.0,0.0,85.66,0.0,0.0,10.29,83.48,96.18,580506030007,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.48,0.35,6.0,False
5660,HAUPPAUGE HIGH SCHOOL,0.0,6.04,0.86,14.27,50.27,0.0,90.67,7.37,0.0,49.73,0.0,0.0,85.73,0.0,0.0,9.33,83.29,97.49,580506030007,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,6.0,False
5661,HAUPPAUGE HIGH SCHOOL,0.0,5.84,0.0,14.99,50.06,0.0,89.64,7.61,0.0,49.94,0.0,0.0,85.01,0.0,0.0,10.36,83.57,96.69,580506030007,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,0.0,6.0,False
5662,CONNETQUOT HIGH SCHOOL,0.05,3.87,1.83,17.74,48.12,0.3,86.97,7.98,0.4,51.88,0.0,0.05,82.26,99.6,100.0,13.03,86.22,96.23,580507060006,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.48,0.21,5.0,False
5663,CONNETQUOT HIGH SCHOOL,0.0,3.92,0.4,20.49,47.52,0.0,87.45,7.64,0.0,52.48,0.0,0.0,79.51,0.0,0.0,12.55,86.66,96.28,580507060006,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.51,0.22,5.0,False
5664,CONNETQUOT HIGH SCHOOL,0.0,4.01,0.4,21.51,47.24,0.0,87.31,8.48,0.5,52.76,0.0,0.0,78.49,49.15,0.0,12.69,85.26,95.69,580507060006,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.59,0.66,5.0,False
5665,CONNETQUOT HIGH SCHOOL,0.0,4.02,0.0,21.84,47.79,0.0,87.7,8.84,0.6,52.21,0.0,0.0,78.16,48.8,0.0,12.3,85.04,96.03,580507060006,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.62,0.0,5.0,False
5666,CONNETQUOT HIGH SCHOOL,0.0,3.92,0.0,21.82,48.24,0.0,87.97,9.12,0.34,51.76,0.0,0.0,78.18,32.91,0.0,12.03,84.19,97.06,580507060006,58,SUFFOLK,2019,1.01,0.0,65.74,0.0,0.0,0.0,0.0,11.54,0.0,5.0,False
5667,WEST ISLIP SENIOR HIGH SCHOOL,0.06,1.69,0.58,10.92,48.46,0.17,88.2,4.3,0.17,51.54,0.0,1.28,89.08,99.83,100.0,11.8,92.1,97.85,580509030012,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.56,0.78,6.0,False
5668,WEST ISLIP SENIOR HIGH SCHOOL,0.0,0.97,0.0,13.89,47.62,0.0,86.3,4.14,0.0,52.38,0.0,0.0,86.11,0.0,0.0,13.7,92.75,97.2,580509030012,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.33,0.8,6.0,False
5669,WEST ISLIP SENIOR HIGH SCHOOL,0.0,1.1,0.0,16.43,47.81,0.0,85.63,4.25,0.0,52.19,0.0,0.0,83.57,0.0,0.0,14.37,92.53,97.87,580509030012,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.36,0.54,6.0,False
5670,WEST ISLIP SENIOR HIGH SCHOOL,0.0,1.81,0.0,19.21,48.82,0.0,85.63,5.31,0.0,51.18,0.0,0.0,80.79,0.0,0.0,14.37,90.26,97.99,580509030012,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,0.0,6.0,False
5671,WEST ISLIP SENIOR HIGH SCHOOL,0.0,1.44,0.0,19.26,49.86,0.0,85.24,6.93,0.0,50.14,0.0,0.0,80.74,0.0,0.0,14.76,89.11,98.56,580509030012,58,SUFFOLK,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,6.0,False
5672,BRENTWOOD HIGH SCHOOL,0.1,2.49,15.35,70.85,48.31,4.22,89.26,73.26,13.16,51.69,0.0,0.06,29.15,86.84,100.0,10.74,8.74,78.94,580512030018,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.61,0.76,3.0,False
5673,BRENTWOOD HIGH SCHOOL,0.0,0.0,14.9,76.18,48.07,0.0,89.36,75.77,14.53,51.93,0.0,0.0,23.82,85.47,0.0,10.64,6.74,79.81,580512030018,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.75,1.02,3.0,False
5674,BRENTWOOD HIGH SCHOOL,0.0,0.0,13.71,77.07,47.69,0.0,90.55,77.86,17.6,52.31,0.0,0.0,22.93,82.4,0.0,9.45,5.98,77.73,580512030018,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.89,1.65,3.0,False
5675,BRENTWOOD HIGH SCHOOL,0.0,0.0,12.48,78.8,47.53,5.8,90.92,80.23,20.91,52.47,0.0,0.0,21.2,79.09,0.0,9.08,4.86,75.85,580512030018,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.03,1.19,3.0,False
5676,BRENTWOOD HIGH SCHOOL,0.0,0.0,11.67,80.72,46.67,7.8,91.47,81.27,22.07,53.33,0.0,0.0,19.28,77.93,0.0,8.53,4.49,77.11,580512030018,58,SUFFOLK,2019,3.67,0.4,96.33,99.6,0.0,0.0,8.0,19.18,1.53,3.0,False
5677,FRESHMAN CENTER,0.0,3.7,22.22,48.15,51.85,0.0,81.48,70.37,18.52,48.15,0.0,0.0,51.85,81.48,100.0,18.52,3.7,0.0,580512030026,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48,3.0,False
5678,FRESHMAN CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580512030026,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.92,3.0,False
5679,FRESHMAN CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580512030026,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.48,1.91,3.0,False
5680,CENTRAL ISLIP SENIOR HIGH SCHOOL,0.06,3.39,27.22,57.65,49.67,3.81,91.35,61.46,12.16,50.33,0.12,0.0,42.35,87.84,99.88,8.65,7.86,78.64,580513030006,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,0.26,3.0,False
5681,CENTRAL ISLIP SENIOR HIGH SCHOOL,0.0,3.64,27.4,63.84,48.62,0.0,91.65,63.79,11.29,51.38,0.0,0.0,36.16,88.71,0.0,8.35,3.41,82.3,580513030006,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.5,3.0,False
5682,CENTRAL ISLIP SENIOR HIGH SCHOOL,0.0,4.45,23.45,68.62,46.63,0.0,91.1,66.83,13.03,53.37,0.0,0.0,31.38,86.97,0.0,8.9,3.85,83.33,580513030006,58,SUFFOLK,2017,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.98,0.98,3.0,False
5683,CENTRAL ISLIP SENIOR HIGH SCHOOL,0.0,2.1,22.45,75.81,48.85,5.33,91.34,70.12,15.68,51.15,0.0,0.0,24.19,84.32,0.0,8.66,2.61,80.47,580513030006,58,SUFFOLK,2018,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.29,1.45,3.0,False
5684,CENTRAL ISLIP SENIOR HIGH SCHOOL,0.0,2.93,20.35,70.15,48.74,4.59,91.89,71.74,15.16,51.26,0.0,0.0,29.85,84.84,0.0,8.11,2.19,82.38,580513030006,58,SUFFOLK,2019,4.39,0.0,95.61,0.0,0.0,0.0,4.0,5.23,1.42,3.0,False
5685,SHOREHAM-WADING RIVER HIGH SCHOOL,0.0,1.89,2.65,4.8,48.74,0.25,81.94,4.8,0.25,51.26,0.0,0.0,95.2,99.75,100.0,18.06,90.66,98.61,580601040005,58,SUFFOLK,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.41,0.57,6.0,False
5686,SHOREHAM-WADING RIVER HIGH SCHOOL,0.0,0.0,1.49,4.84,48.32,0.0,84.6,3.98,0.0,51.68,0.0,0.0,95.16,0.0,0.0,15.4,91.3,98.26,580601040005,58,SUFFOLK,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.38,0.6,6.0,False
